ID,IMG,Time,X,Y
41000,16,681.1396,1021,717
41001,16,681.1564,1024,715
41002,16,681.1736,1024,714
41003,16,681.1896,1025,712
41004,16,681.2064,1024,711
41005,16,681.2225,1015,704
41006,16,681.2394,1005,698
41007,16,681.2556,986,687
41008,16,681.2722,980,683
41009,16,681.2888,975,677
41010,16,681.3055,974,675
41011,16,681.3219,974,673
41012,16,681.3389,975,674
41013,16,681.3552,977,678
41014,16,681.3718,977,679
41015,16,681.3884,975,679
41016,16,681.4047,975,677
41017,16,681.4213,975,676
41018,16,681.438,975,677
41019,16,681.4545,973,678
41020,16,681.471,974,677
41021,16,681.4877,975,676
41022,16,681.5042,978,676
41023,16,681.5208,1000,678
41024,16,681.5374,1018,682
41025,16,681.5538,1056,693
41026,16,681.5706,1068,696
41027,16,681.5873,1076,697
41028,16,681.6036,1076,696
41029,16,681.6201,1075,695
41030,16,681.6367,1076,695
41031,17,681.6533,1076,695
41032,17,681.6698,1076,696
41033,17,681.6868,1076,695
41034,17,681.7029,1077,696
41035,17,681.7195,1080,698
41036,17,681.7361,1081,699
41037,17,681.753,1080,702
41038,17,681.7692,1079,703
41039,17,681.7858,1078,703
41040,17,681.8024,1078,704
41041,17,681.819,1077,701
41042,17,681.8354,1077,700
41043,17,681.8522,1077,700
41044,17,681.8687,1077,701
41045,17,681.8857,1078,704
41046,17,681.9012,1078,704
41047,17,681.918,1077,704
41048,17,681.9344,1076,705
41049,17,681.9512,1075,705
41050,17,681.9678,1074,706
41051,17,681.9841,1074,707
41052,17,682.0007,1074,708
41053,17,682.0172,1075,708
41054,17,682.0339,1070,712
41055,17,682.0504,1062,719
41056,17,682.067,1045,736
41057,17,682.0835,1039,743
41058,17,682.1,1036,750
41059,17,682.1167,1038,750
41060,17,682.1332,1038,750
41061,17,682.1497,1037,750
41062,17,682.1664,1036,748
41063,17,682.1829,1035,747
41064,17,682.1996,1035,746
41065,17,682.2161,1036,746
41066,17,682.2334,1037,744
41067,17,682.2495,1038,743
41068,17,682.2661,1040,745
41069,17,682.2827,1041,746
41070,17,682.2989,1040,747
41071,17,682.3154,1039,746
41072,17,682.3326,1038,744
41073,17,682.3489,1038,742
41074,17,682.3655,1039,740
41075,17,682.3821,1039,740
41076,17,682.3987,1039,742
41077,17,682.4152,1038,743
41078,17,682.4318,1038,742
41079,17,682.4484,1038,740
41080,17,682.4649,1040,737
41081,17,682.4816,1040,737
41082,17,682.4977,1045,734
41083,17,682.5143,1056,723
41084,17,682.5309,1097,703
41085,17,682.5474,1138,715
41086,17,682.5644,1245,772
41087,17,682.5809,1279,794
41088,17,682.5972,1476,985
41089,17,682.6137,1476,985
41090,17,682.6302,1476,985
41091,17,682.6467,1476,985
41092,17,682.6634,1476,985
41093,17,682.6802,1476,985
41094,17,682.6968,1476,985
41095,17,682.7134,1476,985
41096,17,682.7299,1476,985
41097,17,682.7466,1476,985
41098,17,682.7633,1476,985
41099,17,682.7798,1476,985

41100,17,682.7961,1476,985
41101,17,682.8125,1476,985
41102,17,682.829,1476,985
41103,17,682.8456,1476,985
41104,17,682.8626,1476,985
41105,17,682.8792,1476,985
41106,17,682.8954,1476,985
41107,17,682.9124,1476,985
41108,17,682.9289,1476,985
41109,17,682.9455,1476,985
41110,17,682.9618,1476,985
41111,17,682.9781,1476,985
41112,17,682.9948,1476,985
41113,17,683.0114,1476,985
41114,17,683.0279,1476,985
41115,17,683.0447,1476,985
41116,17,683.0613,1476,985
41117,17,683.0775,1476,985
41118,17,683.0941,1476,985
41119,17,683.1111,1476,985
41120,17,683.1281,1476,985
41121,17,683.1444,1364,776
41122,17,683.1609,1329,790
41123,17,683.1774,1266,790
41124,17,683.1946,1221,786
41125,17,683.2106,1155,750
41126,17,683.2272,1143,733
41127,17,683.2437,1143,724
41128,17,683.2598,1142,724
41129,17,683.2766,1140,721
41130,17,683.2933,1140,720
41131,17,683.3099,1138,719
41132,17,683.3268,1137,719
41133,17,683.3431,1133,719
41134,17,683.3596,1124,720
41135,17,683.3762,1078,721
41136,17,683.3928,1049,723
41137,17,683.4096,1003,724
41138,17,683.4259,993,725
41139,17,683.4427,991,723
41140,17,683.4592,990,723
41141,17,683.4758,991,722
41142,17,683.4922,993,722
41143,17,683.5089,990,720
41144,17,683.5254,987,717
41145,17,683.5419,984,711
41146,17,683.5581,985,708
41147,17,683.5746,991,704
41148,17,683.5912,993,703
41149,17,683.6082,999,700
41150,17,683.6247,1001,698
41151,17,683.6412,1001,693
41152,17,683.6583,1000,691
41153,17,683.674,998,686
41154,17,683.6906,997,685
41155,17,683.7071,997,680
41156,17,683.7237,999,678
41157,17,683.7402,1002,674
41158,17,683.7572,1002,672
41159,17,683.7738,1000,671
41160,17,683.79,993,671
41161,17,683.8068,965,670
41162,17,683.8237,952,668
41163,17,683.8395,935,664
41164,17,683.8561,934,662
41165,17,683.8729,938,662
41166,17,683.8898,938,662
41167,17,683.9064,939,661
41168,17,683.9225,938,662
41169,17,683.9396,936,663
41170,17,683.956,937,664
41171,17,683.9726,939,663
41172,17,683.9891,939,662
41173,17,684.0057,939,662
41174,17,684.0222,938,661
41175,17,684.0394,936,657
41176,17,684.0557,933,648
41177,17,684.0715,933,648
41178,17,684.0881,935,652
41179,17,684.1047,936,653
41180,17,684.1213,938,651
41181,17,684.1381,939,649
41182,17,684.1551,939,644
41183,17,684.1714,940,646
41184,17,684.1879,941,648
41185,17,684.2045,940,649
41186,17,684.2213,917,640
41187,17,684.2374,885,617
41188,17,684.2539,761,491
41189,17,684.2705,728,461
41190,17,684.287,682,412
41191,17,684.3035,667,399
41192,17,684.32,656,392
41193,17,684.337,656,396
41194,17,684.3535,656,400
41195,17,684.3701,657,402
41196,17,684.3867,656,401
41197,17,684.4033,651,396
41198,17,684.4199,637,381
41199,17,684.4364,629,373

41200,17,684.4529,619,368
41201,17,684.4692,618,368
41202,17,684.4858,618,369
41203,17,684.5026,619,368
41204,17,684.5193,620,368
41205,17,684.5361,619,368
41206,17,684.5526,616,369
41207,17,684.5692,615,370
41208,17,684.5856,617,370
41209,17,684.6021,618,370
41210,17,684.6188,620,371
41211,17,684.6353,620,372
41212,17,684.6519,620,374
41213,17,684.6685,620,375
41214,17,684.685,625,376
41215,17,684.7015,637,382
41216,17,684.7176,692,416
41217,17,684.7342,748,454
41218,17,684.7508,812,498
41219,17,684.7673,855,523
41220,17,684.7843,-142,1353
41221,17,684.8008,208,1191
41222,17,684.8174,490,1062
41223,17,684.8344,577,1023
41224,17,684.8509,869,882
41225,17,684.8674,816,950
41226,17,684.8838,869,913
41227,17,684.9003,879,892
