ID,IMG,Time,X,Y
0,0,1.690233,931,573
1,0,1.703521,933,578
2,0,1.72003,934,578
3,0,1.736799,936,579
4,0,1.753251,942,578
5,0,1.770278,965,574
6,0,1.786683,979,572
7,0,1.803394,997,573
8,0,1.819835,999,575
9,0,1.836395,998,575
10,0,1.852983,996,573
11,0,1.876305,994,571
12,0,1.886113,993,574
13,0,1.902661,995,580
14,0,1.918843,995,583
15,0,1.935421,989,589
16,0,1.952096,980,594
17,0,1.968497,958,609
18,0,1.985143,948,616
19,0,2.001732,939,623
20,0,2.018263,939,623
21,0,2.035189,941,620
22,0,2.051722,943,618
23,0,2.068596,946,618
24,0,2.08516,947,619
25,0,2.10172,946,618
26,0,2.118222,947,617
27,0,2.134271,948,614
28,0,2.150838,951,604
29,0,2.167694,972,542
30,0,2.184051,989,493
31,0,2.200806,1022,401
32,0,2.217582,1035,373
33,0,2.234243,1040,364
34,0,2.250679,1044,362
35,0,2.267329,1045,362
36,0,2.283789,1046,359
37,0,2.300503,1046,359
38,0,2.316944,1046,360
39,0,2.333505,1045,360
40,0,2.350517,1033,351
41,0,2.3662,991,336
42,0,2.382766,830,297
43,0,2.399254,754,281
44,0,2.415863,644,262
45,0,2.432789,645,263
46,0,2.449602,652,259
47,0,2.46593,654,258
48,0,2.482502,656,254
49,0,2.498802,657,250
50,0,2.515377,657,241
51,0,2.531814,655,237
52,0,2.548494,647,235
53,0,2.564964,644,236
54,0,2.581861,641,233
55,0,2.598418,640,230
56,0,2.615509,640,222
57,0,2.631556,640,219
58,0,2.647795,638,215
59,0,2.664379,636,213
60,0,2.680963,630,211
61,0,2.697908,629,210
62,0,2.714473,629,205
63,0,2.731042,629,201
64,0,2.747926,625,192
65,0,2.764102,624,188
66,0,2.780633,622,182
67,0,2.796905,621,179
68,0,2.813731,639,179
69,0,2.830034,681,189
70,0,2.846572,849,226
71,0,2.863176,946,243
72,0,2.879937,1068,259
73,0,2.896281,1087,257
74,0,2.913252,1081,252
75,0,2.929781,1079,251
76,0,2.946443,1080,244
77,0,2.962928,1077,241
78,0,2.979986,1074,231
79,0,2.996116,1070,227
80,0,3.013121,1064,221
81,0,3.029651,1066,219
82,0,3.046228,1071,213
83,0,3.062955,1071,208
84,0,3.079017,1076,189
85,0,3.095511,1077,177
86,0,3.112153,1088,154
87,0,3.128642,1084,146
88,0,3.145276,1074,134
89,0,3.161647,1072,129
90,0,3.178619,1086,115
91,0,3.195156,1109,107
92,0,3.211872,1128,103
93,0,3.228084,1123,131
94,0,3.244375,1073,236
95,0,3.260797,1027,300
96,0,3.277363,1000,356
97,0,3.293969,940,426
98,0,3.31095,915,441
99,0,3.327436,912,459
100,0,3.343993,928,463
101,0,3.36156,932,467
102,0,3.377144,933,470
103,0,3.394168,937,475
104,0,3.410272,938,478
105,0,3.426839,940,487
106,0,3.44342,942,490
107,0,3.459635,976,475
108,0,3.476194,1013,416
109,0,3.492793,1075,309
110,0,3.509246,1092,260
111,0,3.525798,1100,240
112,0,3.542479,1103,246
113,0,3.559038,1099,257
114,0,3.575574,1096,263
115,0,3.592198,1094,278
116,0,3.608753,1094,285
117,0,3.625664,1096,295
118,0,3.642327,1096,299
119,0,3.659393,1104,300
120,0,3.67535,1108,298
121,0,3.691961,1117,302
122,0,3.708474,1118,306
123,0,3.725039,1118,316
124,0,3.741598,1117,319
125,0,3.758168,1114,327
126,0,3.774725,1113,333
127,0,3.791719,1112,339
128,0,3.807832,1113,340
129,0,3.824088,1112,343
130,0,3.840627,1109,344
131,0,3.857205,1106,351
132,0,3.873762,1105,356
133,0,3.890604,1107,365
134,0,3.907091,1107,367
135,0,3.923423,1108,373
136,0,3.939976,1108,376
137,0,3.95652,1108,381
138,0,3.973135,1109,382
139,0,3.989784,1106,385
140,0,4.006223,1098,395
141,0,4.022777,1050,472
142,0,4.039455,1016,529
143,0,4.056031,957,630
144,0,4.072542,942,656
145,0,4.089311,938,666
146,0,4.105678,941,669
147,0,4.122321,944,672
148,0,4.138822,944,674
149,0,4.155495,944,674
150,0,4.171941,943,675
151,0,4.188595,942,676
152,0,4.205785,939,678
153,0,4.222438,941,678
154,0,4.238269,960,671
155,0,4.254898,973,666
156,0,4.271412,999,660
157,0,4.287997,1004,661
158,0,4.304733,1000,667
159,0,4.321504,997,668
160,0,4.338068,990,668
161,0,4.354389,986,665
162,0,4.370868,986,654
163,0,4.38733,991,655
164,0,4.403967,1002,659
165,0,4.420901,1004,667
166,0,4.437479,999,677
167,0,4.454059,996,679
168,0,4.470102,992,681
169,0,4.486641,991,681
170,0,4.50322,990,682
171,0,4.519933,990,683
172,0,4.536383,993,682
173,0,4.55295,994,682
174,0,4.570238,993,682
175,0,4.586443,993,683
176,0,4.602731,992,683
177,0,4.619219,993,683
178,0,4.635826,993,684
179,0,4.652342,993,684
180,0,4.668963,991,682
181,0,4.685452,986,680
182,0,4.702082,969,672
183,0,4.719108,960,669
184,0,4.735559,948,667
185,0,4.752158,947,667
186,0,4.768383,948,668
187,0,4.784909,948,668
188,0,4.801462,951,666
189,0,4.817991,952,665
190,0,4.834664,953,663
191,0,4.851196,953,663
192,0,4.86777,952,663
193,0,4.884303,952,663
194,0,4.901224,953,660
195,0,4.91775,953,658
196,0,4.934018,954,658
197,0,4.950553,954,658
198,0,4.967205,954,659
199,0,4.983677,954,659
200,0,5.000502,960,651
201,0,5.01715,973,637
202,0,5.033712,1013,589
203,0,5.05032,1033,564
204,0,5.066518,1059,535
205,0,5.083093,1063,532
206,0,5.099991,1060,533
207,0,5.116551,1059,534
208,0,5.133124,1056,535
209,0,5.149674,1055,535
210,0,5.165899,1053,533
211,0,5.182479,1052,533
212,0,5.199108,1052,534
213,0,5.215628,1053,533
214,0,5.23222,1052,532
215,0,5.249183,1049,532
216,0,5.26615,1049,534
217,0,5.28265,1050,534
218,0,5.299196,1053,533
219,0,5.315393,1054,531
220,0,5.332487,1048,530
221,0,5.348507,1041,531
222,0,5.365656,1025,533
