ID,IMG,Time,X,Y
43400,17,721.0547,897,615
43401,17,721.0718,899,615
43402,17,721.0878,900,614
43403,17,721.1046,900,614
43404,17,721.121,901,616
43405,17,721.1377,902,616
43406,17,721.1542,902,616
43407,17,721.1708,902,615
43408,17,721.1877,899,617
43409,17,721.2038,899,618
43410,17,721.2204,899,618
43411,17,721.2369,899,618
43412,17,721.2535,906,614
43413,17,721.2701,914,608
43414,17,721.2866,937,586
43415,17,721.3033,946,575
43416,17,721.3198,957,560
43417,17,721.3364,958,558
43418,17,721.3531,960,556
43419,17,721.3694,961,554
43420,17,721.3861,961,554
43421,17,721.403,959,554
43422,17,721.4191,957,557
43423,17,721.4357,957,558
43424,17,721.4525,958,558
43425,17,721.4694,957,558
43426,17,721.4857,950,558
43427,17,721.502,945,558
43428,17,721.519,937,558
43429,17,721.5352,936,559
43430,17,721.5517,936,559
43431,17,721.5683,937,558
43432,17,721.5849,937,556
43433,17,721.6014,936,555
43434,17,721.618,935,554
43435,17,721.6345,935,553
43436,17,721.6513,947,553
43437,17,721.6677,964,555
43438,18,721.6843,1018,559
43439,18,721.7008,1040,560
43440,18,721.7173,1068,560
43441,18,721.7339,1070,560
43442,18,721.7511,1071,558
43443,18,721.767,1071,557
43444,18,721.7837,1072,556
43445,18,721.8002,1071,557
43446,18,721.8172,1070,559
43447,18,721.8333,1070,559
43448,18,721.8499,1071,556
43449,18,721.8665,1072,554
43450,18,721.8831,1070,553
43451,18,721.8996,1069,554
43452,18,721.9162,1068,555
43453,18,721.9331,1072,552
43454,18,721.9493,1099,531
43455,18,721.9664,1115,519
43456,18,721.9824,1143,501
43457,18,721.999,1146,498
43458,18,722.0159,1151,495
43459,18,722.0322,1152,495
43460,18,722.0495,1154,493
43461,18,722.0653,1154,494
43462,18,722.082,1154,495
43463,18,722.0987,1154,496
43464,18,722.1151,1154,499
43465,18,722.132,1154,499
43466,18,722.1481,1142,499
43467,18,722.165,1125,496
43468,18,722.1812,1036,486
43469,18,722.1984,990,480
43470,18,722.2144,915,472
43471,18,722.231,908,471
43472,18,722.2476,905,471
43473,18,722.2641,905,472
43474,18,722.2811,906,472
43475,18,722.2972,906,471
43476,18,722.3142,907,469
43477,18,722.3304,907,468
43478,18,722.3476,907,469
43479,18,722.3635,907,469
43480,18,722.3801,906,469
43481,18,722.3967,905,469
43482,18,722.4133,905,468
43483,18,722.4298,905,469
43484,18,722.4464,889,464
43485,18,722.4631,871,455
43486,18,722.4796,847,442
43487,18,722.496,804,414
43488,18,722.5128,780,395
43489,18,722.5295,778,393
43490,18,722.5463,777,390
43491,18,722.5623,770,387
43492,18,722.5789,755,381
43493,18,722.5954,723,367
43494,18,722.6123,707,359
43495,18,722.6285,697,352
43496,18,722.6452,696,352
43497,18,722.662,696,351
43498,18,722.6783,695,351
43499,18,722.6954,693,351

43500,18,722.7114,693,351
43501,18,722.7283,706,354
43502,18,722.7445,741,361
43503,18,722.7611,827,382
43504,18,722.7777,861,390
43505,18,722.7942,909,402
43506,18,722.8109,935,407
43507,18,722.8273,935,407
43508,18,722.8439,1074,985
43509,18,722.8605,1042,752
43510,18,722.877,1026,702
43511,18,722.8938,1009,631
43512,18,722.9103,1003,586
43513,18,722.9269,1011,546
43514,18,722.9436,1019,535
43515,18,722.9598,1020,536
43516,18,722.9764,1020,536
43517,18,722.9932,1020,536
43518,18,723.0096,1020,537
43519,18,723.0263,1021,537
43520,18,723.0427,1022,538
43521,18,723.0594,1022,541
43522,18,723.0758,1021,543
43523,18,723.0931,1020,545
43524,18,723.1089,1020,545
43525,18,723.1258,1021,544
43526,18,723.1421,1021,544
43527,18,723.159,1004,534
43528,18,723.1755,972,516
43529,18,723.1923,891,469
43530,18,723.2085,846,443
43531,18,723.2253,797,415
43532,18,723.2416,784,408
43533,18,723.2589,780,403
43534,18,723.2747,779,402
43535,18,723.2919,779,399
43536,18,723.3078,774,394
43537,18,723.3246,755,382
43538,18,723.3409,743,374
43539,18,723.3577,729,366
