ID,IMG,Time,X,Y
21700,8,361.4234,955,527
21701,8,361.44,1008,548
21702,8,361.4566,1019,536
21703,8,361.4734,1030,510
21704,8,361.4897,1035,500
21705,8,361.5063,1037,498
21706,8,361.5228,1036,496
21707,8,361.5395,1036,496
21708,8,361.5562,1035,496
21709,8,361.5733,1034,495
21710,8,361.5891,1035,495
21711,8,361.6057,1038,494
21712,8,361.6222,1039,493
21713,9,361.6388,1041,491
21714,9,361.6555,1042,496
21715,9,361.672,1047,529
21716,9,361.6888,1048,539
21717,9,361.705,1053,571
21718,9,361.7216,1060,604
21719,9,361.7385,1060,604
21720,9,361.7547,1060,604
21721,9,361.7714,1060,604
21722,9,361.7879,1060,604
21723,9,361.8044,549,920
21724,9,361.8211,894,619
21725,9,361.8376,978,572
21726,9,361.8542,998,558
21727,9,361.8708,1061,502
21728,9,361.8874,1061,488
21729,9,361.9042,1046,477
21730,9,361.9204,1044,475
21731,9,361.937,1043,475
21732,9,361.9536,1042,476
21733,9,361.9702,1042,478
21734,9,361.9867,1042,478
21735,9,362.0033,1042,477
21736,9,362.0198,1043,477
21737,9,362.0364,1043,476
21738,9,362.0529,1042,476
21739,9,362.0696,1040,477
21740,9,362.0861,1039,476
21741,9,362.1031,1038,478
21742,9,362.1192,1038,480
21743,9,362.1359,1025,481
21744,9,362.1524,1009,483
21745,9,362.1691,974,489
21746,9,362.1855,960,493
21747,9,362.2021,953,498
21748,9,362.2186,952,503
21749,9,362.2353,952,504
21750,9,362.2519,951,504
21751,9,362.2683,949,503
21752,9,362.2854,945,501
21753,9,362.3015,945,501
21754,9,362.3181,945,501
21755,9,362.3349,947,501
21756,9,362.3512,949,499
21757,9,362.3678,949,498
21758,9,362.3846,948,498
21759,9,362.4009,948,499
21760,9,362.4175,947,501
21761,9,362.4344,947,501
21762,9,362.4506,948,499
21763,9,362.4672,947,499
21764,9,362.4837,913,471
21765,9,362.5004,869,438
21766,9,362.5168,751,360
21767,9,362.5334,698,330
21768,9,362.5508,644,309
21769,9,362.5669,641,309
21770,9,362.5836,639,310
21771,9,362.5997,638,311
21772,9,362.6165,635,314
21773,9,362.6328,636,315
21774,9,362.6497,639,313
21775,9,362.6664,640,312
21776,9,362.6826,642,311
21777,9,362.6992,642,311
21778,9,362.7156,639,312
21779,9,362.7322,638,311
21780,9,362.7496,636,309
21781,9,362.7654,635,308
21782,9,362.782,635,308
21783,9,362.7988,636,308
21784,9,362.815,638,307
21785,9,362.8317,637,307
21786,9,362.8484,637,309
21787,9,362.8648,638,310
21788,9,362.8814,636,310
21789,9,362.8979,634,309
21790,9,362.9145,631,305
21791,9,362.931,631,303
21792,9,362.9475,633,315
21793,9,362.9643,637,330
21794,9,362.9807,640,350
21795,9,362.9977,642,356
21796,9,363.0138,649,374
21797,9,363.0304,649,374
21798,9,363.0474,649,374
21799,9,363.0635,649,374

21800,9,363.081,433,452
21801,9,363.0971,461,436
21802,9,363.1133,591,460
21803,9,363.1298,610,437
21804,9,363.1465,639,387
21805,9,363.163,640,369
21806,9,363.1797,640,350
21807,9,363.1961,640,341
21808,9,363.2127,639,343
21809,9,363.2293,639,346
21810,9,363.2458,638,345
21811,9,363.2632,638,343
21812,9,363.2789,637,344
21813,9,363.2959,634,347
21814,9,363.312,633,348
21815,9,363.3287,631,346
21816,9,363.3452,631,345
21817,9,363.362,632,343
21818,9,363.3784,632,342
21819,9,363.3949,630,340
21820,9,363.4114,628,341
21821,9,363.4285,625,339
21822,9,363.4445,629,339
21823,9,363.4614,685,357
21824,9,363.4778,743,382
21825,9,363.4944,861,439
21826,9,363.5109,904,460
21827,9,363.5279,931,473
21828,9,363.5449,931,471
21829,9,363.5607,934,470
21830,9,363.5775,934,469
21831,9,363.5937,934,468
21832,9,363.6108,933,468
21833,9,363.6268,933,468
21834,9,363.6434,934,468
21835,9,363.6606,936,468
21836,9,363.6766,936,468
21837,9,363.6931,937,471
21838,9,363.7096,937,472
21839,9,363.7265,938,471
