ID,IMG,Time,X,Y
38600,15,641.5594,1016,475
38601,15,641.5759,1016,476
38602,15,641.5925,1018,475
38603,15,641.6091,1019,474
38604,15,641.626,1018,473
38605,15,641.6424,1018,472
38606,15,641.6587,1016,474
38607,15,641.6754,1014,475
38608,15,641.692,1013,475
38609,16,641.7084,1013,474
38610,16,641.725,1016,472
38611,16,641.7416,1018,471
38612,16,641.7581,1019,470
38613,16,641.7747,1018,470
38614,16,641.7916,1016,470
38615,16,641.8082,1013,468
38616,16,641.8244,1008,461
38617,16,641.8412,1005,456
38618,16,641.8575,998,452
38619,16,641.8743,995,453
38620,16,641.891,991,453
38621,16,641.9072,989,452
38622,16,641.9238,989,450
38623,16,641.9404,989,450
38624,16,641.957,994,454
38625,16,641.9735,996,456
38626,16,641.9903,996,455
38627,16,642.0067,995,454
38628,16,642.0232,995,454
38629,16,642.0403,996,455
38630,16,642.0563,996,456
38631,16,642.0729,995,455
38632,16,642.0895,994,454
38633,16,642.1062,996,455
38634,16,642.1227,999,458
38635,16,642.1392,1000,460
38636,16,642.1559,998,461
38637,16,642.173,996,461
38638,16,642.1895,997,461
38639,16,642.2054,998,461
38640,16,642.2224,998,464
38641,16,642.2386,998,465
38642,16,642.2551,984,478
38643,16,642.2719,964,494
38644,16,642.2889,912,535
38645,16,642.3049,888,553
38646,16,642.3214,863,573
38647,16,642.338,861,575
38648,16,642.3546,857,576
38649,16,642.3711,856,577
38650,16,642.3877,856,575
38651,16,642.4044,856,574
38652,16,642.4211,856,574
38653,16,642.4374,856,575
38654,16,642.4545,854,575
38655,16,642.4705,854,574
38656,16,642.4872,854,571
38657,16,642.5037,856,570
38658,16,642.5207,886,551
38659,16,642.537,918,526
38660,16,642.5534,987,475
38661,16,642.57,1011,456
38662,16,642.5869,1028,441
38663,16,642.6031,1028,441
38664,16,642.6201,1028,442
38665,16,642.6362,1028,441
38666,16,642.6529,1028,441
38667,16,642.6695,1029,437
38668,16,642.686,1030,433
38669,16,642.7025,1035,428
38670,16,642.7194,1036,428
38671,16,642.7357,1038,430
38672,16,642.7521,1038,430
38673,16,642.7687,1038,429
38674,16,642.7853,1037,428
38675,16,642.8023,1037,426
38676,16,642.8185,1036,424
38677,16,642.8351,1003,414
38678,16,642.8516,967,404
38679,16,642.8682,833,368
38680,16,642.8848,765,349
38681,16,642.9013,675,324
38682,16,642.9181,660,320
38683,16,642.9344,660,319
38684,16,642.951,658,320
38685,16,642.9675,656,321
38686,16,642.9841,655,322
38687,16,643.001,654,325
38688,16,643.0172,653,327
38689,16,643.0346,655,328
38690,16,643.0504,656,326
38691,16,643.0669,656,324
38692,16,643.0837,655,324
38693,16,643.1001,656,325
38694,16,643.1166,657,325
38695,16,643.1334,658,323
38696,16,643.1498,657,321
38697,16,643.1664,652,318
