ID,IMG,Time,X,Y
38500,15,640.3513,790,686
38501,15,640.3673,790,688
38502,15,640.384,795,691
38503,15,640.4004,811,688
38504,15,640.4171,886,669
38505,15,640.4335,930,657
38506,15,640.4501,994,638
38507,15,640.4666,1002,636
38508,15,640.4832,1004,635
38509,15,640.5,1004,635
38510,15,640.5164,1005,635
38511,15,640.5333,1006,634
38512,15,640.5495,1006,633
38513,15,640.5663,1006,632
38514,15,640.5831,1005,634
38515,15,640.5992,1003,636
38516,15,640.6158,998,638
38517,15,640.6324,997,637
38518,15,640.6489,997,637
38519,15,640.6658,998,639
38520,15,640.6821,1000,642
38521,15,640.6989,1001,644
38522,15,640.7151,1001,646
38523,15,640.7322,1006,654
38524,15,640.7487,1034,707
38525,15,640.7648,1041,725
38526,15,640.7814,1070,791
38527,15,640.7983,1259,975
38528,15,640.8145,865,802
38529,15,640.8312,926,775
38530,15,640.8477,891,725
38531,15,640.8644,883,694
38532,15,640.8809,867,638
38533,15,640.8974,866,622
38534,15,640.914,866,605
38535,15,640.9305,865,604
38536,15,640.9473,864,603
38537,15,640.9637,863,601
38538,15,640.9803,863,600
38539,15,640.9968,863,601
38540,15,641.0135,863,601
38541,15,641.03,862,603
38542,15,641.0466,861,603
38543,15,641.063,863,604
38544,15,641.0801,864,605
38545,15,641.0963,865,608
38546,15,641.1128,865,610
38547,15,641.1296,866,614
38548,15,641.146,866,614
38549,15,641.1625,867,611
38550,15,641.1791,866,609
38551,15,641.196,866,609
38552,15,641.2122,866,609
38553,15,641.2287,866,615
38554,15,641.2455,862,625
38555,15,641.2618,857,646
38556,15,641.2786,854,660
38557,15,641.2958,852,745
38558,15,641.3115,852,745
38559,15,641.3282,690,788
38560,15,641.3446,726,749
38561,15,641.3612,779,670
38562,15,641.3779,805,642
38563,15,641.3943,827,614
38564,15,641.4109,835,605
38565,15,641.4275,842,596
38566,15,641.444,843,594
38567,15,641.4606,842,593
38568,15,641.4773,841,592
38569,15,641.4938,838,591
38570,15,641.5103,837,592
38571,15,641.5269,839,596
38572,15,641.5441,840,596
38573,15,641.56,840,593
38574,15,641.5765,839,590
38575,15,641.5938,840,587
38576,15,641.6104,841,588
38577,15,641.6262,844,588
38578,15,641.6428,844,588
38579,15,641.6594,844,591
38580,15,641.6763,844,592
38581,15,641.6929,843,593
38582,15,641.7092,842,593
38583,15,641.7259,840,592
38584,15,641.7422,840,592
38585,15,641.7588,838,596
38586,15,641.7758,834,599
38587,15,641.7919,826,607
38588,15,641.8093,823,611
38589,15,641.8251,819,612
38590,15,641.842,820,612
38591,15,641.8582,822,612
38592,15,641.8748,823,612
38593,15,641.8917,821,613
38594,15,641.9079,819,613
38595,15,641.9246,818,611
38596,15,641.9411,819,610
38597,15,641.9579,819,610
38598,15,641.9742,819,610
38599,16,641.991,819,613

38600,16,642.0074,819,615
38601,16,642.024,819,615
38602,16,642.0405,819,614
38603,16,642.0573,820,611
38604,16,642.0737,821,611
38605,16,642.0907,823,612
38606,16,642.1069,824,612
38607,16,642.1237,824,611
38608,16,642.1399,824,608
38609,16,642.1565,823,608
38610,16,642.173,821,610
38611,16,642.1896,820,611
38612,16,642.2072,822,610
38613,16,642.2232,823,608
38614,16,642.2393,823,608
38615,16,642.2559,822,610
38616,16,642.2725,821,614
38617,16,642.2889,821,615
38618,16,642.3056,849,618
38619,16,642.3221,882,619
38620,16,642.3387,958,619
38621,16,642.3552,989,619
38622,16,642.3718,1010,618
38623,16,642.3889,1011,618
38624,16,642.405,1010,620
38625,16,642.4215,1009,621
38626,16,642.438,1007,622
38627,16,642.4549,1008,622
38628,16,642.4713,1010,622
38629,16,642.4877,1009,622
38630,16,642.5044,1008,621
38631,16,642.5209,1008,621
38632,16,642.5374,1007,620
38633,16,642.5541,1008,620
38634,16,642.5706,1006,621
38635,16,642.5872,1006,622
38636,16,642.6038,1005,623
38637,16,642.6209,1006,624
38638,16,642.6368,1007,625
38639,16,642.6544,1015,627
38640,16,642.67,1061,642
38641,16,642.6865,1092,651
38642,16,642.7035,1146,669
38643,16,642.7198,1160,674
38644,16,642.7363,1162,676
38645,16,642.7535,1162,677
38646,16,642.7694,1162,680
38647,16,642.7864,1162,681
38648,16,642.8026,1162,680
38649,16,642.8194,1162,679
38650,16,642.8357,1164,681
38651,16,642.8526,1167,687
38652,16,642.8688,1175,699
38653,16,642.8854,1179,704
38654,16,642.9021,1182,703
38655,16,642.9188,1181,700
38656,16,642.9351,1180,697
38657,16,642.9517,1181,697
38658,16,642.9683,1182,700
38659,16,642.9849,1184,701
38660,16,643.0016,1186,705
38661,16,643.018,1187,706
38662,16,643.0345,1189,706
38663,16,643.0516,1188,706
38664,16,643.0677,1187,707
38665,16,643.0846,1183,706
38666,16,643.1008,1130,682
38667,16,643.1176,1076,652
38668,16,643.1341,1011,613
38669,16,643.1505,877,527
38670,16,643.1672,836,497
38671,16,643.1835,801,471
38672,16,643.2003,799,470
38673,16,643.2171,801,468
38674,16,643.2333,802,466
38675,16,643.2501,801,465
38676,16,643.2665,801,466
38677,16,643.2831,798,468
38678,16,643.2996,791,459
38679,16,643.3161,761,410
38680,16,643.3336,744,383
38681,16,643.3494,719,343
38682,16,643.3658,715,339
38683,16,643.3824,714,337
38684,16,643.3994,714,336
38685,16,643.4155,715,337
38686,16,643.4321,716,338
38687,16,643.4487,718,335
38688,16,643.4652,720,332
38689,16,643.4822,718,331
38690,16,643.4985,719,342
38691,16,643.5149,726,397
38692,16,643.5315,774,435
38693,16,643.548,931,641
38694,16,643.5647,989,704
38695,16,643.5812,953,643
38696,16,643.5977,928,604
38697,16,643.6145,911,565
38698,16,643.6309,912,564
38699,16,643.6474,912,565

38700,16,643.6641,911,565
38701,16,643.6807,910,566
38702,16,643.6972,909,567
38703,16,643.7137,907,565
38704,16,643.7307,907,563
38705,16,643.7468,907,561
38706,16,643.7637,907,561
38707,16,643.78,907,562
38708,16,643.7966,907,561
38709,16,643.8133,907,560
38710,16,643.83,900,562
38711,16,643.8463,859,577
38712,16,643.8633,832,585
38713,16,643.8794,783,598
38714,16,643.8959,774,601
38715,16,643.9125,773,600
38716,16,643.929,772,599
38717,16,643.9457,770,597
38718,16,643.9623,770,596
38719,16,643.9788,771,596
38720,16,643.9955,772,596
38721,16,644.0121,771,596
38722,16,644.0289,771,596
38723,16,644.0451,772,596
38724,16,644.0615,771,597
38725,16,644.0782,769,596
38726,16,644.0948,767,594
38727,16,644.1113,764,594
38728,16,644.1279,764,595
38729,16,644.1446,764,596
38730,16,644.1618,766,598
38731,16,644.1776,767,598
38732,16,644.1941,769,599
38733,16,644.2111,769,598
38734,16,644.2272,770,594
38735,16,644.244,787,596
38736,16,644.2603,859,606
38737,16,644.2769,904,613
38738,16,644.2939,971,624
38739,16,644.3101,984,623
38740,16,644.3267,987,619
38741,16,644.3431,987,618
38742,16,644.3597,986,618
38743,16,644.3763,985,619
38744,16,644.3929,983,618
38745,16,644.4094,983,616
38746,16,644.4263,981,618
38747,16,644.4427,975,622
38748,16,644.4592,963,628
38749,16,644.4758,945,640
38750,16,644.4923,922,641
38751,16,644.5089,1297,804
38752,16,644.5255,1102,653
38753,16,644.5421,1082,671
38754,16,644.5587,1047,659
38755,16,644.5752,1036,645
38756,16,644.5917,1036,633
38757,16,644.6086,1039,628
38758,16,644.6249,1040,626
38759,16,644.6414,1038,628
38760,16,644.658,1037,628
38761,16,644.6746,1037,626
38762,16,644.6912,1036,623
38763,16,644.7077,1036,620
38764,16,644.7243,1051,624
38765,16,644.7408,1069,631
38766,16,644.7574,1104,646
38767,16,644.774,1117,653
38768,16,644.7905,1124,658
38769,16,644.8071,1123,658
38770,16,644.8239,1124,658
38771,16,644.8403,1124,657
38772,16,644.8568,1124,657
38773,16,644.8736,1125,657
38774,16,644.89,1125,661
38775,16,644.907,1126,664
38776,16,644.9231,1126,669
38777,16,644.9396,1124,670
38778,16,644.9564,1125,670
38779,16,644.9728,1126,669
38780,16,644.9897,1127,668
38781,16,645.0059,1127,666
38782,16,645.0225,1139,666
38783,16,645.0394,1154,670
38784,16,645.0557,1183,682
38785,16,645.0721,1193,688
38786,16,645.089,1198,691
38787,16,645.1053,1197,689
38788,16,645.1223,1195,687
38789,16,645.1385,1194,688
38790,16,645.1552,1193,691
38791,16,645.1717,1193,692
38792,16,645.1886,1195,693
38793,16,645.2047,1196,694
38794,16,645.2214,1196,694
38795,16,645.238,1194,696
38796,16,645.2545,1181,693
38797,16,645.2711,1082,663
38798,16,645.2876,1000,637
38799,16,645.3041,838,582

38800,16,645.3209,783,563
38801,16,645.3373,755,549
38802,16,645.3538,754,546
38803,16,645.3705,754,543
38804,16,645.387,751,539
38805,16,645.4035,701,482
38806,16,645.4201,664,441
38807,16,645.4367,591,361
38808,16,645.4532,568,338
38809,16,645.4698,564,337
38810,16,645.4865,564,338
38811,16,645.5029,566,334
38812,16,645.5195,568,333
38813,16,645.5361,579,333
38814,16,645.5526,589,331
38815,16,645.5692,613,329
38816,16,645.5858,625,329
38817,16,645.6023,634,332
38818,16,645.6193,635,334
38819,16,645.636,636,332
38820,16,645.6521,636,330
38821,16,645.6686,639,330
38822,16,645.6851,639,330
38823,16,645.7019,640,331
38824,16,645.7183,641,331
38825,16,645.735,652,331
38826,16,645.7514,660,330
38827,16,645.7682,677,332
38828,16,645.7845,683,332
38829,16,645.8011,686,332
38830,16,645.8177,687,331
38831,16,645.8344,686,327
38832,16,645.8509,684,327
38833,16,645.8674,683,329
38834,16,645.8843,683,331
38835,16,645.9005,690,341
38836,16,645.9171,700,363
38837,16,645.9343,733,444
38838,16,645.9502,749,489
38839,16,645.9671,765,552
38840,16,645.9834,767,564
38841,16,645.9999,769,570
38842,16,646.0165,770,572
38843,16,646.0331,769,575
38844,16,646.0497,768,575
38845,16,646.0662,768,574
38846,16,646.0828,770,572
38847,16,646.0996,773,568
38848,16,646.116,773,567
38849,16,646.1326,773,568
38850,16,646.1491,771,569
38851,16,646.1657,768,571
38852,16,646.1821,767,575
38853,16,646.1989,765,597
38854,16,646.2154,769,613
38855,16,646.2319,770,640
38856,16,646.2485,716,714
38857,16,646.265,670,895
38858,16,646.2817,551,787
38859,16,646.2984,612,747
38860,16,646.315,707,669
38861,16,646.3314,723,646
38862,16,646.3481,769,604
38863,16,646.3644,774,596
38864,16,646.3809,771,591
38865,16,646.3981,772,591
38866,16,646.4145,773,586
38867,16,646.4307,773,583
38868,16,646.4473,774,580
38869,16,646.4639,775,581
38870,16,646.4804,776,582
38871,16,646.4971,776,583
38872,16,646.5137,776,586
38873,16,646.5302,777,587
38874,16,646.5467,778,590
38875,16,646.5632,779,590
38876,16,646.5798,795,591
38877,16,646.5965,814,594
38878,16,646.613,868,603
38879,16,646.6296,891,607
38880,16,646.646,916,610
38881,16,646.6627,916,609
38882,16,646.6792,918,607
38883,16,646.6957,919,606
38884,16,646.7123,919,604
38885,16,646.7288,918,603
38886,16,646.7454,916,602
38887,16,646.762,913,602
38888,16,646.7784,913,603
38889,16,646.795,914,603
38890,16,646.8116,913,605
38891,16,646.8284,913,605
38892,16,646.8447,914,605
38893,16,646.8613,915,605
38894,16,646.8779,915,603
38895,16,646.8945,915,603
38896,16,646.9117,907,606
38897,16,646.9276,902,609
38898,16,646.9442,893,615
38899,16,646.9607,891,616

38900,16,646.9776,891,613
38901,16,646.9939,892,612
38902,16,647.0106,892,610
38903,16,647.0271,892,610
38904,16,647.0437,891,612
38905,16,647.0601,890,613
38906,16,647.0767,889,616
38907,16,647.0933,889,617
38908,16,647.1099,890,617
38909,16,647.1265,890,617
38910,16,647.1431,889,613
38911,16,647.16,890,611
38912,16,647.1761,890,609
38913,16,647.1929,891,609
38914,16,647.2093,892,609
38915,16,647.2258,894,607
38916,16,647.2424,894,606
38917,16,647.2592,893,607
38918,16,647.2756,894,607
38919,16,647.2926,893,608
38920,16,647.3088,894,609
38921,16,647.3258,915,612
38922,16,647.3418,947,617
38923,16,647.3583,1019,627
38924,16,647.3749,1049,632
38925,16,647.3923,1077,635
38926,16,647.408,1079,634
38927,16,647.4255,1080,634
38928,16,647.4412,1081,635
38929,16,647.4579,1080,639
38930,16,647.4743,1079,641
38931,16,647.4911,1079,643
38932,16,647.5075,1079,643
38933,16,647.5241,1081,640
38934,16,647.5406,1081,639
38935,16,647.5572,1078,636
38936,16,647.5737,1076,636
38937,16,647.5907,1077,640
38938,16,647.6069,1088,648
38939,16,647.6236,1124,670
38940,16,647.64,1145,681
38941,16,647.6566,1171,693
38942,16,647.6735,1175,693
38943,16,647.6897,1175,691
38944,16,647.7069,1174,691
38945,16,647.7228,1172,689
38946,16,647.7394,1171,687
38947,16,647.756,1170,684
38948,16,647.7729,1169,683
38949,16,647.7891,1169,685
38950,16,647.8058,1170,687
38951,16,647.8223,1173,689
38952,16,647.8393,1174,688
38953,16,647.8559,1176,686
38954,16,647.8719,1176,686
38955,16,647.8885,1173,686
38956,16,647.9051,1172,685
38957,16,647.9219,1172,683
38958,16,647.9382,1172,683
38959,16,647.9549,1179,686
38960,16,647.9713,1186,688
38961,16,647.9883,1201,693
38962,16,648.0045,1207,693
38963,16,648.0212,1211,691
38964,16,648.0377,1211,690
38965,16,648.0543,1211,692
38966,16,648.0709,1211,693
38967,16,648.0875,1212,694
38968,16,648.1039,1212,693
38969,16,648.1205,1212,689
38970,16,648.1371,1211,689
38971,16,648.1536,1209,691
38972,16,648.1702,1208,693
38973,16,648.1869,1208,693
38974,16,648.2033,1205,691
38975,16,648.2199,1197,687
38976,16,648.2365,1194,686
38977,16,648.2531,1191,687
38978,16,648.2696,1192,688
38979,16,648.2863,1193,690
38980,16,648.3027,1193,692
38981,16,648.3195,1192,693
38982,16,648.3359,1192,694
38983,16,648.3525,1193,694
38984,16,648.369,1195,691
38985,16,648.3856,1195,690
38986,16,648.4021,1194,687
38987,16,648.4188,1194,688
38988,16,648.4352,1203,712
38989,16,648.4518,1224,748
38990,16,648.4684,1233,767
38991,16,648.4854,1241,795
38992,16,648.5015,1235,784
38993,16,648.5181,1196,770
38994,16,648.5347,1198,761
38995,16,648.5515,1196,751
38996,16,648.5678,1198,713
38997,16,648.5843,1201,694
38998,16,648.601,1205,678
38999,16,648.6176,1206,674

39000,16,648.6341,1207,673
39001,16,648.6506,1209,673
39002,16,648.6672,1210,673
39003,16,648.6838,1209,673
39004,16,648.7003,1206,672
39005,16,648.717,1205,672
39006,16,648.7339,1204,673
39007,16,648.7501,1204,673
39008,16,648.7666,1205,674
39009,16,648.7831,1204,673
39010,16,648.8,1205,673
39011,16,648.8162,1206,673
39012,16,648.8329,1207,674
39013,16,648.8494,1206,674
39014,16,648.8661,1174,667
39015,16,648.8825,1140,657
39016,16,648.899,1060,633
39017,16,648.916,1026,623
39018,16,648.9323,995,614
39019,16,648.9488,992,613
39020,16,648.966,995,611
39021,16,648.9819,996,610
39022,16,648.9988,993,607
39023,16,649.0151,990,606
39024,16,649.0316,989,607
39025,16,649.0482,991,608
39026,16,649.0648,994,611
39027,16,649.0814,993,612
39028,16,649.0982,990,614
39029,16,649.1146,990,614
39030,16,649.1312,992,610
39031,16,649.1478,992,609
39032,16,649.1643,989,607
39033,16,649.1808,989,608
39034,16,649.1973,974,607
39035,16,649.2139,952,602
39036,16,649.2304,892,589
39037,16,649.2471,863,581
39038,16,649.2637,835,576
39039,16,649.2803,831,575
39040,16,649.297,830,574
39041,16,649.3134,830,573
39042,16,649.33,833,571
39043,16,649.3464,832,571
39044,16,649.3631,832,571
39045,16,649.3795,831,571
