ID,IMG,Time,X,Y
2400,0,41.42285,16,166
2401,0,41.43946,18,166
2402,0,41.45633,21,166
2403,0,41.4729,24,164
2404,0,41.48945,24,162
2405,0,41.50603,23,163
2406,0,41.52259,23,165
2407,0,41.53919,21,167
2408,0,41.55542,19,170
2409,0,41.57199,16,174
2410,1,41.59004,18,176
2411,1,41.60538,27,179
2412,1,41.62218,30,180
2413,1,41.6386,38,178
2414,1,41.65498,44,176
2415,1,41.67151,55,175
2416,1,41.68809,61,176
2417,1,41.70488,62,175
2418,1,41.7213,60,173
2419,1,41.73778,58,169
2420,1,41.75486,56,167
2421,1,41.7714,54,166
2422,1,41.78749,54,166
2423,1,41.80414,54,166
2424,1,41.82068,55,168
2425,1,41.83723,58,170
2426,1,41.85376,60,172
2427,1,41.87031,221,247
2428,1,41.88726,355,312
2429,1,41.90383,655,462
2430,1,41.92072,778,525
2431,1,41.93708,826,561
2432,1,41.95364,832,569
2433,1,41.97048,825,567
2434,1,41.98698,822,565
2435,1,42.00357,819,562
2436,1,42.02007,818,561
2437,1,42.03664,815,556
2438,1,42.05318,814,554
2439,1,42.06974,813,556
2440,1,42.08627,814,558
2441,1,42.10283,813,562
2442,1,42.11936,811,564
2443,1,42.13594,818,562
2444,1,42.15244,829,559
2445,1,42.16901,855,549
2446,1,42.18556,866,545
2447,1,42.20167,870,544
2448,1,42.21821,870,546
2449,1,42.23571,871,550
2450,1,42.25224,873,552
2451,1,42.2684,875,554
2452,1,42.28495,875,554
2453,1,42.30183,877,550
2454,1,42.31837,878,548
2455,1,42.33496,888,555
2456,1,42.35123,900,569
2457,1,42.36806,937,615
2458,1,42.38435,958,641
2459,1,42.40114,977,670
2460,1,42.41768,978,678
2461,1,42.43427,977,677
2462,1,42.45062,973,674
2463,1,42.46735,972,674
2464,1,42.48384,943,653
2465,1,42.50047,914,625
2466,1,42.51691,807,502
2467,1,42.53331,765,447
2468,1,42.54952,707,366
2469,1,42.56654,708,367
2470,1,42.58312,714,370
2471,1,42.59967,715,371
2472,1,42.61661,718,375
2473,1,42.63317,719,375
2474,1,42.64968,721,375
2475,1,42.66595,721,374
2476,1,42.68303,708,370
2477,1,42.69903,699,371
2478,1,42.71595,685,372
2479,1,42.73226,684,371
2480,1,42.74868,683,366
2481,1,42.76523,684,364
2482,1,42.78211,683,362
2483,1,42.79868,684,362
2484,1,42.81518,681,366
2485,1,42.83174,679,368
2486,1,42.84828,676,369
2487,1,42.86483,675,368
2488,1,42.88137,702,385
2489,1,42.89808,728,407
2490,1,42.91449,835,518
2491,1,42.93063,880,570
2492,1,42.94719,947,653
2493,1,42.96374,950,658
2494,1,42.98032,946,657
2495,1,42.99683,945,655
2496,1,43.01345,942,649
2497,1,43.02999,942,648
2498,1,43.04697,941,646
2499,1,43.06353,940,646

2500,1,43.07978,943,648
2501,1,43.09635,946,652
2502,1,43.11324,963,671
2503,1,43.1298,971,680
