ID,IMG,Time,X,Y
7200,2,120.8709,1267,480
7201,2,120.8869,1268,484
7202,2,120.9036,1268,486
7203,2,120.9201,1267,492
7204,2,120.9368,1266,493
7205,2,120.9533,1265,495
7206,2,120.9698,1265,496
7207,2,120.9865,1265,492
7208,2,121.003,1265,489
7209,2,121.02,1264,482
7210,2,121.0361,1264,480
7211,2,121.0528,1264,480
7212,2,121.0693,1264,481
7213,2,121.0858,1262,482
7214,2,121.1024,1261,484
7215,2,121.1189,1260,490
7216,2,121.1355,1260,493
7217,2,121.152,1261,500
7218,2,121.1687,1261,502
7219,2,121.1856,1263,507
7220,2,121.2017,1263,508
7221,2,121.2183,1262,506
7222,2,121.2348,1262,505
7223,2,121.2514,1262,501
7224,2,121.268,1262,502
7225,2,121.2851,1264,503
7226,2,121.3012,1265,503
7227,2,121.3177,1264,503
7228,2,121.3342,1264,501
7229,2,121.3509,1265,497
7230,2,121.3673,1266,496
7231,2,121.3839,1266,492
7232,2,121.4004,1265,490
7233,2,121.417,1266,488
7234,2,121.4336,1274,480
7235,2,121.4508,1284,473
7236,2,121.4667,1289,472
7237,2,121.4833,1291,471
7238,3,121.4999,1292,473
7239,3,121.5168,1292,474
7240,3,121.5338,1290,476
7241,3,121.5504,1289,477
7242,3,121.5663,1289,480
7243,3,121.5828,1289,480
7244,3,121.5994,1287,480
7245,3,121.6166,1287,479
7246,3,121.6329,1288,474
7247,3,121.649,1289,472
7248,3,121.6655,1288,468
7249,3,121.6825,1287,468
7250,3,121.6986,1286,474
7251,3,121.7152,1287,479
7252,3,121.7318,1285,487
7253,3,121.7487,1284,487
7254,3,121.765,1284,487
7255,3,121.7815,1285,488
7256,3,121.7982,1287,487
7257,3,121.8146,1288,485
7258,3,121.8312,1288,481
7259,3,121.8481,1287,479
7260,3,121.8643,1285,476
7261,3,121.8809,1285,476
7262,3,121.8974,1286,474
7263,3,121.9142,1285,474
7264,3,121.9306,1286,472
7265,3,121.9473,1283,473
7266,3,121.9638,1222,488
7267,3,121.9804,1162,505
7268,3,121.9969,1040,536
7269,3,122.0137,998,545
7270,3,122.03,964,551
7271,3,122.0466,960,551
7272,3,122.0632,955,552
7273,3,122.0797,954,553
7274,3,122.0963,955,555
7275,3,122.1129,957,557
7276,3,122.1301,960,570
7277,3,122.1461,962,574
7278,3,122.1625,962,592
7279,3,122.1791,925,631
7280,3,122.1957,925,631
7281,3,122.2123,864,596
7282,3,122.2289,934,580
7283,3,122.2454,941,569
7284,3,122.2622,955,551
7285,3,122.2785,956,544
7286,3,122.2951,955,537
7287,3,122.3116,956,537
7288,3,122.3282,954,538
7289,3,122.345,953,539
7290,3,122.3617,951,537
7291,3,122.3779,942,536
7292,3,122.3945,906,535
7293,3,122.411,885,537
7294,3,122.4276,851,539
7295,3,122.4442,845,541
7296,3,122.4609,843,544
7297,3,122.4775,843,547
7298,3,122.494,843,549
7299,3,122.5105,843,551

7300,3,122.5271,843,551
7301,3,122.544,844,548
7302,3,122.5603,845,545
7303,3,122.5767,845,542
7304,3,122.5933,845,543
7305,3,122.6099,844,545
7306,3,122.6269,844,546
7307,3,122.643,846,544
7308,3,122.6596,845,543
7309,3,122.6764,845,543
7310,3,122.6926,846,545
7311,3,122.7102,849,546
7312,3,122.7258,852,547
7313,3,122.743,852,549
7314,3,122.759,851,550
7315,3,122.7756,849,547
7316,3,122.792,848,546
7317,3,122.8089,849,546
7318,3,122.8252,849,556
7319,3,122.842,857,587
7320,3,122.8584,859,596
7321,3,122.8751,870,622
7322,3,122.8916,889,646
7323,3,122.9081,889,646
7324,3,122.9247,889,646
7325,3,122.9413,806,586
7326,3,122.9579,817,563
7327,3,122.9744,828,545
7328,3,122.9909,832,541
7329,3,123.0076,844,530
7330,3,123.0241,846,529
7331,3,123.0407,842,529
7332,3,123.0573,840,528
7333,3,123.0738,839,530
7334,3,123.0904,840,533
7335,3,123.107,842,536
7336,3,123.1234,843,537
7337,3,123.141,845,537
7338,3,123.157,845,537
7339,3,123.1732,844,536
7340,3,123.1901,843,535
7341,3,123.2064,844,538
7342,3,123.2228,844,540
7343,3,123.2398,840,542
7344,3,123.2561,838,541
7345,3,123.2726,837,539
7346,3,123.2891,837,540
7347,3,123.3057,840,545
7348,3,123.3222,841,547
7349,3,123.3392,840,547
7350,3,123.3555,839,546
7351,3,123.372,840,545
7352,3,123.3885,841,546
7353,3,123.4051,843,548
7354,3,123.4216,843,548
7355,3,123.4384,841,546
7356,3,123.4548,840,546
7357,3,123.4714,839,547
7358,3,123.4879,839,551
7359,3,123.5049,838,554
7360,3,123.5214,842,556
7361,3,123.5377,848,558
7362,3,123.5543,862,566
7363,3,123.5708,868,570
7364,3,123.5873,876,572
7365,3,123.6041,878,571
7366,3,123.6204,877,575
7367,3,123.6372,875,576
7368,3,123.6536,873,577
7369,3,123.6701,874,577
7370,3,123.6867,875,577
7371,3,123.7035,875,577
7372,3,123.7198,875,581
7373,3,123.7365,875,583
7374,3,123.7529,872,586
7375,3,123.7697,870,585
7376,3,123.7861,867,580
7377,3,123.8028,867,578
7378,3,123.8193,868,580
7379,3,123.8358,870,584
7380,3,123.8525,877,588
7381,3,123.869,880,589
7382,3,123.8855,877,588
7383,3,123.9021,873,587
