ID,IMG,Time,X,Y
24100,9,401.2414,948,791
24101,9,401.2582,864,809
24102,9,401.2746,892,811
24103,9,401.2914,894,822
24104,9,401.3076,870,840
24105,9,401.3243,807,903
24106,9,401.341,746,947
24107,9,401.3573,640,1012
24108,9,401.3744,608,1031
24109,9,401.3904,578,1044
24110,9,401.407,580,1046
24111,9,401.4236,585,1049
24112,9,401.4403,588,1051
24113,9,401.4568,593,1053
24114,9,401.4733,595,1054
24115,9,401.4899,598,1054
24116,9,401.5064,600,1055
24117,9,401.523,601,1059
24118,9,401.5395,601,1060
24119,9,401.5562,601,1061
24120,9,401.5728,601,1062
24121,9,401.5893,608,1064
24122,9,401.606,615,1065
24123,9,401.6225,630,1068
24124,9,401.6393,636,1070
24125,9,401.6562,642,1074
24126,9,401.6724,641,1075
24127,9,401.6888,638,1076
24128,9,401.7054,637,1076
24129,10,401.7292,638,1077
24130,10,401.7454,641,1078
24131,10,401.762,643,1078
24132,10,401.7787,645,1078
24133,10,401.7952,647,1077
24134,10,401.8117,647,1078
24135,10,401.8283,648,1078
24136,10,401.8449,647,1080
24137,10,401.8618,648,1080
24138,10,401.8781,651,1080
24139,10,401.8945,653,1080
24140,10,401.9114,655,1079
24141,10,401.9277,656,1078
24142,10,401.9443,685,1056
24143,10,401.9609,726,1005
24144,10,401.9776,836,821
24145,10,401.994,888,716
24146,10,402.0105,948,566
24147,10,402.0275,955,542
24148,10,402.0443,956,540
24149,10,402.0603,955,543
24150,10,402.077,953,548
24151,10,402.0934,952,549
24152,10,402.11,951,551
24153,10,402.1266,952,552
24154,10,402.1433,952,553
24155,10,402.1597,954,554
24156,10,402.1763,954,554
24157,10,402.1928,955,555
24158,10,402.2094,955,556
24159,10,402.226,955,559
24160,10,402.2427,954,559
24161,10,402.2591,954,558
24162,10,402.2761,955,557
24163,10,402.2921,957,556
24164,10,402.3089,957,556
24165,10,402.3255,956,556
24166,10,402.3418,954,557
24167,10,402.3584,953,559
24168,10,402.375,953,560
24169,10,402.3922,954,561
24170,10,402.4081,955,561
24171,10,402.4249,959,556
24172,10,402.4413,964,551
24173,10,402.4579,972,542
24174,10,402.4743,976,539
24175,10,402.4908,979,538
24176,10,402.5081,980,539
24177,10,402.524,982,538
24178,10,402.5406,981,538
24179,10,402.5574,980,540
24180,10,402.5737,980,541
24181,10,402.591,979,542
24182,10,402.6069,978,543
24183,10,402.6236,976,546
24184,10,402.64,976,546
24185,10,402.6565,977,545
24186,10,402.6733,978,543
24187,10,402.6897,978,542
24188,10,402.7062,977,542
24189,10,402.7231,977,542
24190,10,402.7394,976,541
24191,10,402.756,977,540
24192,10,402.7725,977,540
24193,10,402.7893,976,543
24194,10,402.8056,977,545
24195,10,402.8224,977,544
24196,10,402.8388,977,543
24197,10,402.8555,976,540
24198,10,402.8723,965,537
24199,10,402.8885,900,510

24200,10,402.9051,843,480
24201,10,402.9216,729,404
24202,10,402.9383,686,368
24203,10,402.9551,652,331
24204,10,402.9713,647,326
24205,10,402.988,645,325
24206,10,403.0045,645,324
24207,10,403.0211,646,322
24208,10,403.038,647,322
24209,10,403.0542,647,322
24210,10,403.0707,647,323
24211,10,403.0873,647,322
24212,10,403.104,645,320
24213,10,403.121,652,316
24214,10,403.1371,675,305
24215,10,403.1537,716,283
24216,10,403.1701,834,211
24217,10,403.1868,887,175
24218,10,403.2035,947,133
24219,10,403.2199,948,129
24220,10,403.2364,907,153
24221,10,403.253,878,170
24222,10,403.2695,824,199
24223,10,403.2861,810,205
24224,10,403.3028,803,208
24225,10,403.3193,800,209
24226,10,403.3359,773,225
24227,10,403.3526,752,238
24228,10,403.369,712,263
24229,10,403.3859,700,271
24230,10,403.4021,694,277
24231,10,403.4189,694,278
24232,10,403.4352,694,277
24233,10,403.4527,695,275
24234,10,403.4684,694,273
24235,10,403.4855,693,274
24236,10,403.5015,689,275
24237,10,403.5183,687,276
24238,10,403.5346,688,275
24239,10,403.5604,689,276
24240,10,403.5678,683,276
24241,10,403.5844,676,275
24242,10,403.6009,662,273
24243,10,403.6178,658,271
24244,10,403.6341,656,267
24245,10,403.6506,656,267
24246,10,403.6674,657,267
24247,10,403.6838,657,266
24248,10,403.7003,655,263
24249,10,403.717,654,260
24250,10,403.7336,653,254
24251,10,403.7503,654,251
24252,10,403.7665,653,244
24253,10,403.7835,652,241
24254,10,403.7997,649,233
24255,10,403.8164,648,230
24256,10,403.833,644,221
24257,10,403.8493,643,217
24258,10,403.8661,642,208
24259,10,403.8826,640,204
24260,10,403.8994,637,199
24261,10,403.9157,636,197
24262,10,403.9322,632,197
24263,10,403.9488,618,199
24264,10,403.9654,615,204
24265,10,403.9822,582,148
24266,10,403.9985,572,138
24267,10,404.0156,574,159
24268,10,404.0318,583,153
24269,10,404.0483,591,151
24270,10,404.0649,597,149
24271,10,404.0814,600,149
24272,10,404.098,600,154
24273,10,404.1144,598,157
24274,10,404.1311,597,161
24275,10,404.1476,595,170
24276,10,404.1643,594,174
24277,10,404.1808,595,181
24278,10,404.1977,597,185
24279,10,404.2139,598,191
24280,10,404.2315,598,196
24281,10,404.247,598,199
24282,10,404.2636,600,202
24283,10,404.2806,604,209
24284,10,404.2968,607,212
24285,10,404.3132,608,220
24286,10,404.3299,608,223
24287,10,404.3464,607,225
24288,10,404.363,608,226
24289,10,404.3796,612,229
24290,10,404.3966,614,233
24291,10,404.4127,616,241
24292,10,404.4294,617,245
24293,10,404.4458,618,253
24294,10,404.4628,619,256
24295,10,404.4793,620,263
24296,10,404.4958,621,266
24297,10,404.5122,623,272
24298,10,404.5287,624,274
24299,10,404.5453,626,280

24300,10,404.5668,628,286
24301,10,404.5838,629,289
24302,10,404.5999,631,293
24303,10,404.6165,631,295
24304,10,404.6331,633,299
24305,10,404.6496,633,302
24306,10,404.6667,635,305
24307,10,404.6828,636,307
24308,10,404.6993,638,312
24309,10,404.7159,639,315
24310,10,404.7326,646,319
24311,10,404.7491,651,320
24312,10,404.7661,660,320
24313,10,404.7823,663,320
24314,10,404.7991,665,320
24315,10,404.8153,666,321
24316,10,404.8323,669,324
24317,10,404.8485,670,325
24318,10,404.8654,671,327
24319,10,404.8816,670,327
24320,10,404.8983,669,330
24321,10,404.9154,669,331
24322,10,404.9317,670,333
24323,10,404.9479,669,334
24324,10,404.9645,669,333
24325,10,404.9811,668,333
24326,10,404.9976,668,333
24327,10,405.0143,668,333
24328,10,405.0315,667,331
24329,10,405.0475,670,330
24330,10,405.064,728,335
24331,10,405.0804,787,345
24332,10,405.0973,950,369
24333,10,405.1136,1024,380
24334,10,405.1306,1102,390
24335,10,405.1467,1114,390
24336,10,405.1634,1115,389
24337,10,405.1798,1117,385
24338,10,405.1964,1118,382
24339,10,405.213,1122,376
24340,10,405.2298,1122,374
24341,10,405.246,1121,367
24342,10,405.2629,1122,363
24343,10,405.2793,1124,361
24344,10,405.2959,1120,354
