ID,IMG,Time,X,Y
21700,8,361.6367,893,672
21701,8,361.6534,857,678
21702,8,361.6698,855,679
21703,8,361.6864,853,679
21704,8,361.7029,852,680
21705,9,361.7283,849,679
21706,9,361.7441,848,679
21707,9,361.761,848,677
21708,9,361.7772,849,677
21709,9,361.794,848,679
21710,9,361.8113,839,679
21711,9,361.8272,827,678
21712,9,361.8436,796,675
21713,9,361.8601,783,675
21714,9,361.8771,770,676
21715,9,361.8933,769,676
21716,9,361.9098,769,676
21717,9,361.9265,770,675
21718,9,361.943,770,674
21719,9,361.9595,769,673
21720,9,361.9762,767,672
21721,9,361.9926,769,671
21722,9,362.01,806,659
21723,9,362.0258,834,651
21724,9,362.0423,888,634
21725,9,362.0591,904,630
21726,9,362.0755,909,628
21727,9,362.0921,909,629
21728,9,362.1086,909,630
21729,9,362.1252,909,629
21730,9,362.1419,909,627
21731,9,362.1583,909,625
21732,9,362.1749,910,623
21733,9,362.1914,911,623
21734,9,362.2079,911,622
21735,9,362.2246,911,622
21736,9,362.2503,911,620
21737,9,362.2578,912,620
21738,9,362.2743,912,618
21739,9,362.2909,912,617
21740,9,362.3075,912,617
21741,9,362.324,912,617
21742,9,362.3406,914,618
21743,9,362.3571,914,619
21744,9,362.3737,914,619
21745,9,362.3902,914,618
21746,9,362.4068,898,592
21747,9,362.4237,878,564
21748,9,362.4399,800,476
21749,9,362.4569,757,434
21750,9,362.4731,692,381
21751,9,362.4899,676,370
21752,9,362.5063,670,364
21753,9,362.5228,670,361
21754,9,362.5397,670,357
21755,9,362.5559,669,356
21756,9,362.5726,667,355
21757,9,362.589,666,356
21758,9,362.6057,666,357
21759,9,362.6222,666,358
21760,9,362.6389,670,358
21761,9,362.6554,682,357
21762,9,362.672,688,356
21763,9,362.6884,695,357
21764,9,362.7053,695,358
21765,9,362.7216,694,359
21766,9,362.7389,695,359
21767,9,362.7549,695,360
21768,9,362.7715,695,361
21769,9,362.7881,697,364
21770,9,362.8046,697,364
21771,9,362.8216,698,364
21772,9,362.8382,699,363
21773,9,362.8543,700,362
21774,9,362.871,701,362
21775,9,362.8881,700,364
21776,9,362.9038,700,365
21777,9,362.9204,699,365
21778,9,362.938,699,365
21779,9,362.9535,698,365
21780,9,362.9703,697,364
21781,9,362.9866,697,361
21782,9,363.0036,697,360
21783,9,363.0198,697,357
21784,9,363.0364,696,355
21785,9,363.0529,694,355
21786,9,363.0695,694,355
21787,9,363.086,693,354
21788,9,363.1027,692,353
21789,9,363.1191,680,350
21790,9,363.1359,669,350
21791,9,363.1524,649,351
21792,9,363.1693,643,351
21793,9,363.1859,638,351
21794,9,363.202,637,351
21795,9,363.2188,637,349
21796,9,363.235,637,348
21797,9,363.2516,635,347
21798,9,363.2686,634,346
21799,9,363.2849,634,350

21800,9,363.3015,639,353
21801,9,363.3181,666,361
21802,9,363.3345,678,365
21803,9,363.3511,843,401
21804,9,363.3676,843,401
21805,9,363.3842,843,401
21806,9,363.401,889,847
21807,9,363.4173,667,593
21808,9,363.4339,658,555
21809,9,363.4505,649,470
21810,9,363.4671,655,428
21811,9,363.4841,678,360
21812,9,363.5002,684,347
21813,9,363.5168,692,332
21814,9,363.5333,692,332
21815,9,363.5499,693,331
21816,9,363.5664,693,331
21817,9,363.5832,726,342
21818,9,363.5995,765,355
21819,9,363.6168,860,381
21820,9,363.6327,897,388
21821,9,363.6493,935,394
21822,9,363.6661,936,396
21823,9,363.6825,938,398
21824,9,363.6989,939,398
21825,9,363.7156,940,398
21826,9,363.7321,941,397
21827,9,363.7491,942,398
21828,9,363.7652,942,398
21829,9,363.7821,942,398
21830,9,363.7983,943,400
21831,9,363.8158,941,400
21832,9,363.8315,939,401
21833,9,363.8481,938,402
21834,9,363.865,939,404
21835,9,363.8812,942,404
21836,9,363.8977,946,403
21837,9,363.9143,947,404
21838,9,363.9312,947,405
21839,9,363.9474,947,405
21840,9,363.964,947,406
21841,9,363.9806,948,406
21842,9,363.998,949,407
21843,9,364.0197,949,408
21844,9,364.0304,949,411
21845,9,364.0469,948,412
21846,9,364.0636,948,411
21847,9,364.0801,948,411
21848,9,364.0966,947,411
21849,9,364.1132,947,412
21850,9,364.1299,948,414
21851,9,364.1464,949,414
21852,9,364.1629,950,413
21853,9,364.1795,949,413
21854,9,364.196,941,411
21855,9,364.2126,919,406
21856,9,364.2292,846,391
21857,9,364.2457,800,383
21858,9,364.2623,739,373
21859,9,364.2788,723,372
21860,9,364.2957,718,374
21861,9,364.312,717,375
21862,9,364.3286,717,375
21863,9,364.3451,728,380
21864,9,364.3617,784,403
21865,9,364.3783,829,419
21866,9,364.3948,908,448
21867,9,364.4117,935,457
21868,9,364.4279,949,462
21869,9,364.4449,951,463
21870,9,364.4611,954,464
21871,9,364.4778,954,465
21872,9,364.4942,954,465
21873,9,364.5107,954,465
21874,9,364.5278,954,466
21875,9,364.5439,954,466
21876,9,364.561,954,465
21877,9,364.5771,954,464
21878,9,364.5938,954,468
21879,9,364.6102,957,484
21880,9,364.6269,966,543
21881,9,364.6433,971,577
21882,9,364.6603,975,625
21883,9,364.6764,975,637
21884,9,364.6935,974,641
21885,9,364.7096,974,643
21886,9,364.7265,975,644
21887,9,364.7427,975,644
21888,9,364.7594,974,645
21889,9,364.7759,973,646
21890,9,364.7924,972,647
21891,9,364.8097,972,647
21892,9,364.8253,973,648
21893,9,364.842,973,648
21894,9,364.8583,974,647
21895,9,364.8747,976,646
21896,9,364.8914,976,645
21897,9,364.908,976,643
21898,9,364.9244,977,642
21899,9,364.9413,977,642

21900,9,364.958,976,642
21901,9,364.9742,974,642
21902,9,364.9908,973,642
21903,9,365.0077,972,642
21904,9,365.0243,972,643
21905,9,365.0409,973,642
21906,9,365.0573,974,641
21907,9,365.0739,976,639
21908,9,365.0906,976,638
21909,9,365.1072,975,638
21910,9,365.1242,975,637
21911,9,365.1403,976,636
21912,9,365.1569,976,635
21913,9,365.174,977,633
21914,9,365.19,977,633
21915,9,365.2066,976,634
21916,9,365.2232,975,635
21917,9,365.2397,976,636
21918,9,365.2562,976,636
21919,9,365.2733,976,636
21920,9,365.2894,976,637
21921,9,365.3069,975,639
21922,9,365.3225,975,639
21923,9,365.3391,975,639
21924,9,365.3557,975,638
21925,9,365.3722,977,632
21926,9,365.3898,979,628
21927,9,365.4054,980,619
21928,9,365.4219,980,617
21929,9,365.4386,980,617
21930,9,365.4551,979,618
21931,9,365.4716,979,618
21932,9,365.4884,978,618
21933,9,365.5049,978,618
21934,9,365.5213,978,619
21935,9,365.5383,979,618
21936,9,365.5545,980,617
21937,9,365.5711,980,616
21938,9,365.5877,980,614
21939,9,365.6042,978,577
21940,9,365.6211,977,545
21941,9,365.6374,974,472
21942,9,365.654,973,445
21943,9,365.6706,972,429
21944,9,365.687,972,428
21945,9,365.7036,970,426
21946,9,365.7202,970,425
21947,9,365.7376,971,425
21948,9,365.7534,971,424
21949,9,365.77,971,423
21950,9,365.7864,970,423
21951,9,365.8031,970,423
21952,9,365.8195,970,424
21953,9,365.8364,971,424
21954,9,365.8527,971,424
21955,9,365.8697,971,423
21956,9,365.8866,970,424
21957,9,365.9024,971,425
21958,9,365.9189,972,428
21959,9,365.9362,972,428
21960,9,365.9527,972,428
21961,9,365.9692,971,428
21962,9,365.9852,972,428
21963,9,366.0018,972,428
21964,9,366.0183,971,429
21965,9,366.0353,971,429
21966,9,366.0515,969,430
21967,9,366.0681,970,430
21968,9,366.0846,970,430
21969,9,366.1017,970,430
21970,9,366.1184,971,429
