ID,IMG,Time,X,Y
9600,3,160.6874,913,530
9601,3,160.704,913,530
9602,3,160.7208,914,533
9603,3,160.7371,916,533
9604,3,160.7537,914,532
9605,3,160.7702,914,533
9606,3,160.7868,908,537
9607,3,160.8033,905,538
9608,3,160.82,904,538
9609,3,160.8365,906,538
9610,3,160.8532,909,536
9611,3,160.8696,910,529
9612,3,160.8862,906,524
9613,3,160.903,899,520
9614,3,160.9197,900,523
9615,3,160.936,901,534
9616,3,160.9529,900,536
9617,3,160.9694,895,539
9618,3,160.9856,895,540
9619,3,161.0022,901,543
9620,3,161.0187,902,544
9621,3,161.0353,900,546
9622,3,161.0519,899,546
9623,3,161.0688,898,541
9624,3,161.0859,899,538
9625,3,161.102,897,533
9626,3,161.1185,893,533
9627,3,161.1351,887,533
9628,3,161.1517,884,535
9629,3,161.1682,885,538
9630,3,161.1848,886,540
9631,3,161.2014,888,542
9632,3,161.218,893,543
9633,3,161.2349,905,546
9634,3,161.2514,912,551
9635,3,161.2677,919,563
9636,3,161.2842,919,566
9637,3,161.301,914,566
9638,3,161.3174,913,567
9639,3,161.3341,911,572
9640,3,161.3507,910,573
9641,3,161.3672,906,573
9642,3,161.3837,902,571
9643,3,161.4002,900,565
9644,3,161.4168,900,561
9645,3,161.4329,906,550
9646,3,161.4495,907,547
9647,3,161.4661,907,544
9648,3,161.4826,906,543
9649,3,161.4992,902,538
9650,3,161.5157,900,533
9651,3,161.5331,899,531
9652,3,161.5493,893,528
9653,4,161.5663,881,526
9654,4,161.582,883,529
9655,4,161.5986,891,536
9656,4,161.6154,896,539
9657,4,161.6319,900,543
9658,4,161.6487,899,543
9659,4,161.6653,903,546
9660,4,161.6815,905,549
9661,4,161.698,907,553
9662,4,161.7145,907,553
9663,4,161.7312,907,554
9664,4,161.7478,912,558
9665,4,161.7642,916,559
9666,4,161.7808,920,562
9667,4,161.7978,920,562
9668,4,161.8143,920,561
9669,4,161.8309,922,562
9670,4,161.8475,926,558
9671,4,161.864,928,554
9672,4,161.8806,932,549
9673,4,161.8972,933,548
9674,4,161.9137,930,550
9675,4,161.9304,926,553
9676,4,161.9464,917,559
9677,4,161.963,913,560
9678,4,161.98,907,560
9679,4,161.9968,907,560
9680,4,162.0134,911,560
9681,4,162.0299,921,561
9682,4,162.0464,953,554
9683,4,162.0626,967,549
9684,4,162.079,985,542
9685,4,162.0955,985,541
9686,4,162.1122,982,542
9687,4,162.1288,981,543
9688,4,162.1453,982,546
9689,4,162.1619,983,548
9690,4,162.1784,984,551
9691,4,162.195,986,550
9692,4,162.2119,989,554
9693,4,162.2285,988,555
9694,4,162.2451,980,545
9695,4,162.2616,976,537
9696,4,162.2778,971,524
9697,4,162.2944,971,526
9698,4,162.311,969,535
9699,4,162.3274,967,538

9700,4,162.3443,966,542
9701,4,162.3606,966,542
9702,4,162.3771,966,541
9703,4,162.394,965,540
9704,4,162.4103,965,543
9705,4,162.4269,965,547
9706,4,162.4435,964,553
9707,4,162.46,963,555
9708,4,162.4765,964,563
9709,4,162.4936,965,570
9710,4,162.5103,964,575
9711,4,162.5263,963,570
9712,4,162.5434,972,550
9713,4,162.5599,978,541
9714,4,162.5769,987,529
9715,4,162.593,987,530
9716,4,162.6092,984,537
9717,4,162.6258,983,539
9718,4,162.6424,984,544
9719,4,162.659,986,545
9720,4,162.6758,985,548
9721,4,162.6922,976,547
9722,4,162.7085,921,530
9723,4,162.7256,849,496
9724,4,162.7423,714,429
9725,4,162.7583,656,396
9726,4,162.7751,626,375
9727,4,162.7919,626,376
9728,4,162.8085,626,377
9729,4,162.8249,625,378
9730,4,162.8416,625,379
9731,4,162.8581,629,379
9732,4,162.8747,633,381
9733,4,162.8913,643,383
9734,4,162.9078,650,380
9735,4,162.9244,669,371
9736,4,162.9406,679,367
9737,4,162.9575,690,361
9738,4,162.9745,691,365
9739,4,162.9906,695,373
9740,4,163.0072,697,376
9741,4,163.0241,697,375
9742,4,163.0403,695,373
9743,4,163.0564,688,375
9744,4,163.073,686,375
9745,4,163.09,684,377
9746,4,163.1073,686,375
9747,4,163.1231,693,372
9748,4,163.1392,698,371
9749,4,163.1558,702,371
9750,4,163.1727,699,373
9751,4,163.189,692,373
9752,4,163.2055,691,376
9753,4,163.2222,685,386
9754,4,163.2386,680,388
9755,4,163.2552,664,385
9756,4,163.2718,655,383
9757,4,163.2888,649,386
9758,4,163.3058,649,389
9759,4,163.3219,649,391
9760,4,163.3384,650,389
9761,4,163.3547,652,383
9762,4,163.3713,653,383
9763,4,163.3882,654,385
9764,4,163.4047,653,387
9765,4,163.4213,651,389
9766,4,163.4382,651,387
9767,4,163.4545,650,381
9768,4,163.4709,649,387
9769,4,163.4875,678,444
9770,4,163.5038,699,494
9771,4,163.5203,713,574
9772,4,163.5369,695,606
9773,4,163.5534,646,605
9774,4,163.5703,628,590
9775,4,163.5869,656,515
9776,4,163.6035,674,466
9777,4,163.6201,682,418
9778,4,163.6367,681,412
9779,4,163.6528,712,429
9780,4,163.6694,722,470
9781,4,163.6859,717,543
9782,4,163.7025,698,627
9783,4,163.719,579,713
9784,4,163.7356,400,735
9785,4,163.7522,400,735
9786,4,163.7692,400,735
