ID,IMG,Time,X,Y
38600,15,641.5481,700,403
38601,15,641.5651,700,403
38602,15,641.5815,701,403
38603,15,641.5978,701,403
38604,15,641.615,702,403
38605,15,641.6309,702,403
38606,15,641.6475,701,402
38607,15,641.6641,700,402
38608,15,641.6806,698,403
38609,15,641.6972,697,403
38610,16,641.7137,697,402
38611,16,641.7303,698,401
38612,16,641.7468,699,398
38613,16,641.7635,699,397
38614,16,641.78,695,397
38615,16,641.7969,693,399
38616,16,641.8131,691,403
38617,16,641.8302,692,404
38618,16,641.8463,695,405
38619,16,641.8629,698,405
38620,16,641.8794,701,408
38621,16,641.8963,699,408
38622,16,641.9126,695,408
38623,16,641.9291,694,407
38624,16,641.9458,696,407
38625,16,641.9623,697,407
38626,16,641.9788,699,409
38627,16,641.9954,699,410
38628,16,642.0123,695,410
38629,16,642.0285,694,413
38630,16,642.0451,716,441
38631,16,642.0621,766,473
38632,16,642.079,849,536
38633,16,642.0948,898,587
38634,16,642.1113,1131,722
38635,16,642.1285,1131,722
38636,16,642.1445,1131,722
38637,16,642.161,1131,722
38638,16,642.178,1131,722
38639,16,642.1942,1131,722
38640,16,642.2108,1131,722
38641,16,642.2281,1131,722
38642,16,642.244,1009,581
38643,16,642.2606,971,581
38644,16,642.2771,931,565
38645,16,642.2936,923,557
38646,16,642.3101,888,541
38647,16,642.3273,885,539
38648,16,642.3439,887,539
38649,16,642.3604,889,539
38650,16,642.3765,895,537
38651,16,642.3931,897,537
38652,16,642.4096,909,549
38653,16,642.4262,921,560
38654,16,642.4429,953,591
38655,16,642.4593,967,604
38656,16,642.4759,974,612
38657,16,642.4924,975,615
38658,16,642.509,974,615
38659,16,642.5256,973,614
38660,16,642.5424,971,613
38661,16,642.5587,970,613
38662,16,642.5753,971,613
38663,16,642.5919,975,611
38664,16,642.6084,976,612
38665,16,642.6249,980,622
38666,16,642.6415,993,648
38667,16,642.658,998,657
38668,16,642.6749,1019,678
38669,16,642.6914,1003,723
38670,16,642.7081,1003,723
38671,16,642.7245,1003,723
38672,16,642.741,1003,723
38673,16,642.7575,1003,723
38674,16,642.774,1003,723
38675,16,642.7905,1003,723
38676,16,642.8075,692,856
38677,16,642.8237,856,967
38678,16,642.8409,845,878
38679,16,642.8573,872,776
38680,16,642.8735,887,731
38681,16,642.89,900,625
38682,16,642.9065,897,604
38683,16,642.9231,913,590
38684,16,642.9396,924,588
38685,16,642.957,928,588
38686,16,642.973,925,585
38687,16,642.9896,917,581
38688,16,643.006,915,580
38689,16,643.0225,913,582
38690,16,643.0391,913,584
38691,16,643.0557,913,588
38692,16,643.0722,915,589
38693,16,643.0887,918,591
38694,16,643.1052,924,594
38695,16,643.1218,952,601
38696,16,643.1384,970,606
38697,16,643.155,1002,610
38698,16,643.1717,1009,610
38699,16,643.1881,1011,609

38700,16,643.2048,1012,609
38701,16,643.2221,1015,611
38702,16,643.2379,1016,612
38703,16,643.2549,1014,613
38704,16,643.2714,1012,613
38705,16,643.2876,1008,617
38706,16,643.3042,1005,620
38707,16,643.3207,1001,623
38708,16,643.3373,995,620
38709,16,643.3538,944,594
38710,16,643.3704,891,562
38711,16,643.3869,769,485
38712,16,643.4043,718,449
38713,16,643.42,677,411
38714,16,643.4366,674,405
38715,16,643.4534,677,402
38716,16,643.4698,679,403
38717,16,643.4867,679,401
38718,16,643.5029,678,402
38719,16,643.5195,678,403
38720,16,643.536,678,403
38721,16,643.5528,678,403
38722,16,643.5692,679,400
38723,16,643.5859,680,398
38724,16,643.6022,683,390
38725,16,643.6189,684,386
38726,16,643.6354,684,383
38727,16,643.652,683,383
38728,16,643.6686,685,385
38729,16,643.6851,687,384
38730,16,643.7017,689,382
38731,16,643.7184,690,380
38732,16,643.7349,690,379
38733,16,643.7514,689,378
38734,16,643.768,688,379
38735,16,643.7852,687,379
38736,16,643.8011,685,378
38737,16,643.818,682,377
38738,16,643.8343,679,374
38739,16,643.8509,680,373
38740,16,643.8675,683,376
38741,16,643.8841,685,378
38742,16,643.9005,686,379
38743,16,643.9177,686,378
38744,16,643.9337,685,374
38745,16,643.9504,684,374
38746,16,643.9671,680,374
38747,16,643.9835,678,374
38748,16,643.9999,678,373
38749,16,644.0166,679,373
38750,16,644.0331,682,375
38751,16,644.0497,683,377
38752,16,644.0662,682,376
38753,16,644.0828,681,376
38754,16,644.0994,682,376
38755,16,644.1159,683,377
38756,16,644.1332,684,382
38757,16,644.149,683,384
38758,16,644.1656,683,384
38759,16,644.1823,682,382
38760,16,644.1988,681,379
38761,16,644.2153,680,380
38762,16,644.2319,679,382
38763,16,644.2485,678,383
38764,16,644.2651,678,405
38765,16,644.2816,676,432
38766,16,644.2983,668,498
38767,16,644.3147,665,530
38768,16,644.3322,647,601
38769,16,644.3478,647,601
38770,16,644.3643,647,601
38771,16,644.381,647,601
38772,16,644.3975,647,601
38773,16,644.4141,647,601
38774,16,644.4316,647,601
38775,16,644.4472,647,601
38776,16,644.4639,707,447
38777,16,644.4805,915,480
38778,16,644.4971,867,511
38779,16,644.5137,861,514
38780,16,644.5303,865,514
38781,16,644.5468,857,500
38782,16,644.5635,859,482
38783,16,644.5799,854,474
38784,16,644.5964,849,481
38785,16,644.6134,844,491
38786,16,644.6296,843,490
