ID,IMG,Time,X,Y
43400,17,720.8278,667,348
43401,17,720.8445,665,348
43402,17,720.861,663,349
43403,17,720.8776,661,353
43404,17,720.8941,662,355
43405,17,720.9108,663,359
43406,17,720.9272,662,360
43407,17,720.9438,661,358
43408,17,720.9604,661,356
43409,17,720.9769,662,351
43410,17,720.9937,662,350
43411,17,721.0101,661,350
43412,17,721.0267,661,350
43413,17,721.0432,661,352
43414,17,721.0599,662,352
43415,17,721.0764,664,353
43416,17,721.093,667,352
43417,17,721.1096,672,349
43418,17,721.126,674,348
43419,17,721.1427,677,345
43420,17,721.1595,677,344
43421,17,721.1758,678,343
43422,17,721.1924,677,343
43423,17,721.209,677,344
43424,17,721.2255,677,344
43425,17,721.2421,676,345
43426,17,721.2587,675,344
43427,17,721.2756,674,347
43428,17,721.2917,674,346
43429,17,721.3087,674,347
43430,17,721.3249,674,348
43431,17,721.3416,676,350
43432,17,721.3583,677,352
43433,17,721.3746,680,352
43434,17,721.3914,680,351
43435,17,721.408,680,352
43436,17,721.4247,679,352
43437,17,721.4408,678,352
43438,17,721.4579,678,352
43439,17,721.474,684,352
43440,17,721.491,704,354
43441,17,721.5071,789,368
43442,17,721.5237,851,380
43443,17,721.5403,954,401
43444,17,721.5568,986,409
43445,17,721.5734,997,413
43446,17,721.59,995,413
43447,17,721.6066,995,413
43448,17,721.623,995,410
43449,17,721.64,995,408
43450,17,721.6562,994,408
43451,17,721.6729,994,408
43452,17,721.6894,1001,417
43453,17,721.7061,1006,425
43454,17,721.7227,1017,443
43455,18,721.7391,1020,449
43456,18,721.7559,1022,454
43457,18,721.7723,1023,454
43458,18,721.7888,1023,453
43459,18,721.8054,1023,452
43460,18,721.8227,1023,450
43461,18,721.8384,1025,449
43462,18,721.855,1065,438
43463,18,721.8716,1102,430
43464,18,721.8882,1197,411
43465,18,721.9048,1236,404
43466,18,721.9213,1269,395
43467,18,721.9378,1272,391
43468,18,721.9544,1275,387
43469,18,721.9709,1276,387
43470,18,721.9877,1276,387
43471,18,722.0041,1275,387
43472,18,722.0211,1276,388
43473,18,722.0372,1276,389
43474,18,722.054,1276,390
43475,18,722.071,1273,391
43476,18,722.0869,1199,398
43477,18,722.1035,1137,403
43478,18,722.1201,985,413
43479,18,722.1368,930,417
43480,18,722.1532,883,419
43481,18,722.1697,879,421
43482,18,722.1863,877,426
43483,18,722.2031,878,427
43484,18,722.2201,881,427
43485,18,722.2361,882,426
43486,18,722.2527,884,427
43487,18,722.2695,884,426
43488,18,722.2857,886,424
43489,18,722.3024,882,423
43490,18,722.319,828,406
43491,18,722.3354,785,393
43492,18,722.3522,691,359
43493,18,722.3685,662,347
43494,18,722.3851,645,336
43495,18,722.4017,646,336
43496,18,722.4186,648,337
43497,18,722.4348,649,339
43498,18,722.4514,648,343
43499,18,722.468,648,346

