ID,IMG,Time,X,Y
2400,0,41.44886,840,635
2401,0,41.46498,799,648
2402,0,41.48196,739,665
2403,0,41.49813,730,668
2404,0,41.51476,727,671
2405,0,41.53138,726,672
2406,0,41.5479,726,673
2407,0,41.56438,727,672
2408,0,41.58095,739,688
2409,1,41.5976,758,717
2410,1,41.61409,873,891
2411,1,41.63071,963,1023
2412,1,41.64734,1052,1152
2413,1,41.66389,1052,1152
2414,1,41.6805,1052,1152
2415,1,41.69691,1052,1152
2416,1,41.71354,1052,1152
2417,1,41.73004,1052,1152
2418,1,41.74676,1052,1152
2419,1,41.76413,1052,1152
2420,1,41.77969,1052,1152
2421,1,41.79631,1052,1152
2422,1,41.81314,1052,1152
2423,1,41.82944,1052,1152
2424,1,41.84601,1052,1152
2425,1,41.86276,1052,1152
2426,1,41.87916,1052,1152
2427,1,41.8957,1052,1152
2428,1,41.91263,1052,1152
2429,1,41.92881,1052,1152
2430,1,41.94547,1368,-8
2431,1,41.96246,1368,-8
2432,1,41.97871,1333,14
2433,1,41.99511,1309,30
2434,1,42.01179,1290,45
2435,1,42.02869,1228,92
2436,1,42.04502,1281,1113
2437,1,42.06139,1263,1126
2438,1,42.07793,1263,1126
2439,1,42.09464,1263,1126
2440,1,42.11111,1263,1126
2441,1,42.12766,1263,1126
2442,1,42.14465,1263,1126
2443,1,42.16082,1263,1126
2444,1,42.17762,1263,1126
2445,1,42.19392,940,865
2446,1,42.2104,919,842
2447,1,42.22699,857,746
2448,1,42.24376,844,740
2449,1,42.26011,837,736
2450,1,42.27669,839,740
2451,1,42.29366,844,747
2452,1,42.30983,844,745
2453,1,42.32644,844,745
2454,1,42.34303,844,745
2455,1,42.35979,854,766
2456,1,42.37607,881,814
2457,1,42.39267,991,1032
2458,1,42.40934,1067,1203
2459,1,42.42604,1067,1203
2460,1,42.44235,1067,1203
2461,1,42.45902,1067,1203
2462,1,42.47575,1067,1203
2463,1,42.4922,1067,1203
2464,1,42.50883,1067,1203
2465,1,42.52533,1067,1203
2466,1,42.54174,1067,1203
2467,1,42.5586,1067,1203
2468,1,42.57489,1067,1203
2469,1,42.59144,1067,1203
2470,1,42.60801,1067,1203
2471,1,42.62458,1067,1203
2472,1,42.64114,1067,1203
2473,1,42.65769,1067,1203
2474,1,42.67454,1067,1203
2475,1,42.69107,1067,1203
2476,1,42.70751,1067,1203
2477,1,42.72397,1067,1203
2478,1,42.74062,1067,1203
2479,1,42.75729,1067,1203
2480,1,42.77375,1067,1203
2481,1,42.7903,1067,1203
2482,1,42.80686,1067,1203
2483,1,42.82344,1067,1203
2484,1,42.8402,1067,1203
2485,1,42.85702,1067,1203
2486,1,42.87314,1067,1203
2487,1,42.88971,1067,1203
2488,1,42.90627,1067,1203
2489,1,42.923,1067,1203
2490,1,42.93938,1067,1203
2491,1,42.95591,1067,1203
2492,1,42.97254,1067,1203
2493,1,42.98957,1067,1203
2494,1,43.0057,1067,1203
2495,1,43.02281,1067,1203
2496,1,43.03918,1151,-140
2497,1,43.05542,1151,-140
2498,1,43.07195,1151,-140
2499,1,43.08895,1230,570

2500,1,43.10523,1226,557
2501,1,43.12179,1283,1204
2502,1,43.13834,1269,1133
2503,1,43.15501,1264,1117
2504,1,43.17146,1256,1099
2505,1,43.18792,1255,1097
2506,1,43.20536,1254,1094
2507,1,43.22115,1254,1093
2508,1,43.23765,1255,1092
2509,1,43.25418,1254,1091
2510,1,43.27075,1253,1090
2511,1,43.28733,1252,1090
2512,1,43.30397,1250,1088
2513,1,43.32051,1245,1081
2514,1,43.33702,1220,1028
2515,1,43.35388,1204,990
2516,1,43.37015,1177,923
2517,1,43.38671,1169,902
2518,1,43.40336,1166,897
2519,1,43.41986,1165,896
2520,1,43.43642,1165,896
2521,1,43.45341,1165,897
2522,1,43.46967,1165,899
2523,1,43.48609,1165,899
2524,1,43.50296,1163,900
2525,1,43.51926,1163,900
2526,1,43.53589,1162,898
2527,1,43.55239,1157,889
2528,1,43.56964,1123,807
2529,1,43.58552,1092,725
2530,1,43.60218,1003,504
2531,1,43.61864,962,408
2532,1,43.63565,906,298
2533,1,43.65188,895,285
2534,1,43.66843,890,281
2535,1,43.6849,890,281
2536,1,43.70172,889,279
2537,1,43.71807,890,278
2538,1,43.73463,890,275
2539,1,43.75126,890,267
2540,1,43.76781,895,217
2541,1,43.78433,898,183
2542,1,43.80109,908,123
2543,1,43.81745,912,108
2544,1,43.83419,914,102
2545,1,43.85072,914,100
2546,1,43.86768,915,98
2547,1,43.88371,916,98
2548,1,43.90049,916,98
2549,1,43.91685,917,98
2550,1,43.93346,919,98
2551,1,43.95003,919,98
2552,1,43.96671,918,101
2553,1,43.98312,918,102
2554,1,43.99986,918,103
2555,1,44.01627,919,104
2556,1,44.03293,918,103
2557,1,44.05003,917,102
