ID,IMG,Time,X,Y
24100,9,401.2211,961,590
24101,9,401.2376,963,590
24102,9,401.2543,964,591
24103,9,401.2708,966,590
24104,9,401.2873,967,590
24105,9,401.3041,969,591
24106,9,401.3206,969,592
24107,9,401.3371,967,596
24108,9,401.3536,967,597
24109,9,401.3702,966,597
24110,9,401.3868,966,597
24111,9,401.4035,967,596
24112,9,401.42,967,595
24113,9,401.4365,968,592
24114,9,401.4531,969,590
24115,9,401.47,970,590
24116,9,401.4861,970,591
24117,9,401.5027,968,593
24118,9,401.5194,969,594
24119,9,401.5359,971,597
24120,9,401.5524,972,598
24121,9,401.569,971,605
24122,9,401.5856,963,615
24123,9,401.6022,950,670
24124,9,401.6187,973,718
24125,9,401.6352,986,771
24126,9,401.6519,1004,813
24127,9,401.6691,1081,844
24128,9,401.685,1081,844
24129,9,401.7017,1044,871
24130,10,401.7184,907,763
24131,10,401.7347,953,730
24132,10,401.7513,963,704
24133,10,401.7679,963,657
24134,10,401.7844,959,646
24135,10,401.801,957,602
24136,10,401.8175,958,580
24137,10,401.8344,962,572
24138,10,401.8506,964,574
24139,10,401.8673,965,576
24140,10,401.8837,966,580
24141,10,401.9005,967,582
24142,10,401.9168,966,582
24143,10,401.9335,965,581
24144,10,401.9501,961,583
24145,10,401.9666,960,585
24146,10,401.9832,958,589
24147,10,401.9998,958,590
24148,10,402.0164,961,592
24149,10,402.033,960,592
24150,10,402.0495,949,602
24151,10,402.066,940,618
24152,10,402.0826,916,663
24153,10,402.0992,906,683
24154,10,402.1158,893,704
24155,10,402.1326,892,703
24156,10,402.149,893,707
24157,10,402.1655,893,710
24158,10,402.1821,890,712
24159,10,402.1985,889,712
24160,10,402.2151,888,711
24161,10,402.2316,888,711
24162,10,402.2482,888,712
24163,10,402.2648,887,711
24164,10,402.2815,890,714
24165,10,402.298,893,715
24166,10,402.3145,895,713
24167,10,402.3313,896,711
24168,10,402.3481,895,709
24169,10,402.3642,895,709
24170,10,402.3808,896,712
24171,10,402.3974,898,711
24172,10,402.4139,938,667
24173,10,402.4306,977,631
24174,10,402.4471,1081,550
24175,10,402.4636,1120,523
24176,10,402.4802,1161,501
24177,10,402.4968,1164,501
24178,10,402.5133,1163,504
24179,10,402.5299,1164,506
24180,10,402.5465,1167,508
24181,10,402.563,1167,508
24182,10,402.5797,1167,508
24183,10,402.5962,1167,507
24184,10,402.6128,1168,507
24185,10,402.6293,1167,506
24186,10,402.6459,1157,514
24187,10,402.6625,1149,523
24188,10,402.6792,1135,545
24189,10,402.6956,1133,551
24190,10,402.7122,1133,557
24191,10,402.7287,1134,557
24192,10,402.7453,1134,558
24193,10,402.7621,1133,560
24194,10,402.7786,1133,563
24195,10,402.795,1132,563
24196,10,402.8117,1127,556
24197,10,402.8282,1111,532
24198,10,402.8448,1100,520
24199,10,402.8613,1086,501

24200,10,402.8781,1083,499
24201,10,402.8943,1083,503
24202,10,402.911,1082,506
24203,10,402.9274,1077,509
24204,10,402.9441,1075,507
24205,10,402.9606,1073,502
24206,10,402.9771,1073,502
24207,10,402.9937,1074,502
24208,10,403.0103,1074,503
24209,10,403.027,1071,508
24210,10,403.0434,1066,512
24211,10,403.0602,1052,523
24212,10,403.0766,1046,527
24213,10,403.0931,1043,529
24214,10,403.1097,1044,530
24215,10,403.1262,1044,531
24216,10,403.1428,1044,532
24217,10,403.1593,1044,534
24218,10,403.1759,1043,534
24219,10,403.1924,1044,535
24220,10,403.2094,1046,535
24221,10,403.2258,1047,536
24222,10,403.2422,1046,538
24223,10,403.2588,1044,543
24224,10,403.2752,1042,545
24225,10,403.2918,1042,542
24226,10,403.3091,1043,540
24227,10,403.3257,1043,537
24228,10,403.3419,1042,538
24229,10,403.3586,1040,542
24230,10,403.3751,1039,543
24231,10,403.3913,1042,545
24232,10,403.4083,1044,544
24233,10,403.4244,1045,547
24234,10,403.441,1044,550
24235,10,403.4575,1043,553
24236,10,403.474,1042,554
24237,10,403.4907,1042,554
24238,10,403.5075,1042,554
24239,10,403.5237,1040,555
24240,10,403.5403,1039,555
24241,10,403.5569,1036,558
24242,10,403.5735,1035,560
24243,10,403.59,1036,562
24244,10,403.6066,1038,561
24245,10,403.6232,1036,559
24246,10,403.6398,1026,557
24247,10,403.6563,954,534
24248,10,403.6733,908,519
24249,10,403.6895,831,488
24250,10,403.7063,814,479
24251,10,403.7227,812,474
24252,10,403.7392,811,472
24253,10,403.7562,810,471
24254,10,403.7723,811,472
24255,10,403.7891,811,474
24256,10,403.8054,811,476
24257,10,403.8221,812,480
24258,10,403.8388,815,482
24259,10,403.8555,824,483
24260,10,403.8716,827,480
24261,10,403.8885,831,476
24262,10,403.9048,833,472
24263,10,403.9219,832,473
24264,10,403.9383,831,478
24265,10,403.9547,830,481
24266,10,403.9711,830,483
24267,10,403.9879,831,482
24268,10,404.0042,833,480
24269,10,404.0208,834,477
24270,10,404.0376,836,470
24271,10,404.054,837,469
24272,10,404.0706,836,472
24273,10,404.0871,835,476
24274,10,404.1036,834,482
24275,10,404.1203,833,481
24276,10,404.1369,830,477
24277,10,404.1534,829,474
24278,10,404.1699,829,468
24279,10,404.1866,830,467
24280,10,404.2031,830,465
24281,10,404.2197,830,466
24282,10,404.2363,832,469
24283,10,404.2529,833,471
24284,10,404.2694,835,474
24285,10,404.286,835,475
24286,10,404.3031,834,478
24287,10,404.3195,834,480
24288,10,404.3361,832,482
24289,10,404.3522,832,483
24290,10,404.3688,832,482
24291,10,404.3853,833,480
24292,10,404.4019,834,477
24293,10,404.4185,833,474
24294,10,404.4351,830,469
24295,10,404.4515,830,467
24296,10,404.4685,834,467
24297,10,404.4847,834,468
24298,10,404.5018,833,471
24299,10,404.5179,830,473

24300,10,404.5345,827,476
24301,10,404.551,828,477
24302,10,404.5675,830,478
24303,10,404.5841,830,479
24304,10,404.6009,832,478
24305,10,404.6173,833,478
24306,10,404.6338,834,474
24307,10,404.6504,832,472
24308,10,404.667,826,467
24309,10,404.6835,822,462
24310,10,404.7001,820,461
24311,10,404.7167,821,464
24312,10,404.7332,821,469
24313,10,404.7498,822,470
24314,10,404.7666,822,467
24315,10,404.783,821,465
24316,10,404.7995,820,463
24317,10,404.8162,821,463
24318,10,404.8326,821,466
24319,10,404.8492,822,467
24320,10,404.8658,822,466
24321,10,404.8831,819,465
24322,10,404.8995,814,465
24323,10,404.9157,813,466
24324,10,404.9321,814,468
24325,10,404.9486,817,470
24326,10,404.9653,821,479
24327,10,404.9818,845,538
24328,10,404.9984,862,581
24329,10,405.0149,890,666
24330,10,405.0316,897,691
24331,10,405.0481,902,709
24332,10,405.0646,901,710
24333,10,405.0811,902,715
24334,10,405.0977,902,717
24335,10,405.1143,902,721
24336,10,405.1309,901,722
24337,10,405.1473,898,723
24338,10,405.1642,897,724
24339,10,405.1806,896,725
24340,10,405.1971,897,726
24341,10,405.2138,899,727
24342,10,405.2303,899,727
24343,10,405.2468,896,726
24344,10,405.2633,895,724
24345,10,405.28,892,717
24346,10,405.2965,892,716
24347,10,405.3132,891,718
24348,10,405.3297,891,721
24349,10,405.3464,892,724
24350,10,405.3631,893,724
24351,10,405.3799,892,718
24352,10,405.396,893,699
24353,10,405.4135,895,586
24354,10,405.4291,896,515
24355,10,405.4456,895,391
24356,10,405.4622,889,367
24357,10,405.4788,836,349
24358,10,405.4954,777,338
24359,10,405.5122,649,307
24360,10,405.5285,597,290
24361,10,405.5454,559,273
24362,10,405.5616,559,272
24363,10,405.5781,560,275
