ID,IMG,Time,X,Y
45800,18,760.9707,1156,505
45801,18,760.9872,1155,508
45802,18,761.0038,1155,509
45803,18,761.0204,1156,509
45804,18,761.0368,1157,508
45805,18,761.0536,1158,507
45806,18,761.07,1158,507
45807,18,761.087,1157,510
45808,18,761.1031,1156,512
45809,18,761.1198,1155,517
45810,18,761.1363,1155,519
45811,18,761.1529,1155,518
45812,18,761.1694,1154,516
45813,18,761.186,1154,516
45814,18,761.2025,1154,516
45815,18,761.2191,1155,516
45816,18,761.2357,1156,515
45817,18,761.2528,1157,517
45818,18,761.2687,1158,518
45819,18,761.2854,1159,517
45820,18,761.3019,1159,517
45821,18,761.3187,1157,517
45822,18,761.335,1155,516
45823,18,761.3522,1153,512
45824,18,761.3684,1152,510
45825,18,761.3847,1150,507
45826,18,761.4013,1150,507
45827,18,761.4178,1150,506
45828,18,761.4344,1150,507
45829,18,761.4511,1151,509
45830,18,761.4677,1151,510
45831,18,761.4843,1152,510
45832,18,761.5009,1152,509
45833,18,761.5173,1153,510
45834,18,761.5339,1152,511
45835,18,761.5505,1151,517
45836,18,761.5671,1151,518
45837,18,761.5837,1151,517
45838,18,761.6002,1151,515
45839,18,761.6173,1151,513
45840,18,761.6333,1151,513
45841,18,761.65,1152,515
45842,18,761.6664,1154,516
45843,18,761.683,1154,517
45844,18,761.6996,1154,516
45845,18,761.7162,1152,514
45846,18,761.7329,1151,513
45847,18,761.7495,1150,514
45848,18,761.7659,1150,517
45849,18,761.7825,1150,518
45850,19,761.799,1153,519
45851,19,761.8157,1154,518
45852,19,761.8321,1155,515
45853,19,761.8489,1153,513
45854,19,761.8652,1152,511
45855,19,761.8818,1153,511
45856,19,761.8983,1152,512
45857,19,761.9154,1152,513
45858,19,761.9315,1149,516
45859,19,761.9481,1148,518
45860,19,761.9647,1148,525
45861,19,761.9812,1148,527
45862,19,761.9978,1143,528
45863,19,762.0143,1130,531
45864,19,762.0308,1078,543
45865,19,762.0474,1046,552
