ID,IMG,Time,X,Y
21700,8,361.241,949,698
21701,8,361.2579,948,697
21702,8,361.274,946,693
21703,8,361.2905,947,690
21704,8,361.3071,948,688
21705,8,361.3237,949,688
21706,8,361.3413,952,687
21707,8,361.3568,952,687
21708,8,361.3734,952,689
21709,8,361.39,953,690
21710,8,361.4072,951,694
21711,8,361.4231,950,695
21712,8,361.4397,947,695
21713,8,361.4562,946,693
21714,8,361.4728,945,690
21715,8,361.4893,945,690
21716,8,361.5061,944,699
21717,8,361.523,944,706
21718,8,361.539,940,725
21719,8,361.5562,937,733
21720,9,361.5722,937,742
21721,9,361.5891,792,734
21722,9,361.6057,792,734
21723,9,361.6219,792,734
21724,9,361.6388,792,734
21725,9,361.6554,792,734
21726,9,361.6716,792,734
21727,9,361.6881,792,734
21728,9,361.7049,792,734
21729,9,361.7213,792,734
21730,9,361.7382,792,734
21731,9,361.7544,792,734
21732,9,361.7713,792,734
21733,9,361.7876,792,734
21734,9,361.8045,826,725
21735,9,361.8207,842,714
21736,9,361.8372,961,725
21737,9,361.8539,965,711
21738,9,361.8704,966,700
21739,9,361.8871,970,679
21740,9,361.9036,971,671
21741,9,361.9202,970,666
21742,9,361.9368,969,667
21743,9,361.9532,969,667
21744,9,361.9698,969,666
21745,9,361.9864,972,664
21746,9,362.0034,972,664
21747,9,362.0195,969,665
21748,9,362.0364,966,664
21749,9,362.0526,963,663
21750,9,362.0692,962,663
21751,9,362.0858,954,658
21752,9,362.1028,944,649
21753,9,362.1193,925,630
21754,9,362.1355,919,623
21755,9,362.152,916,619
21756,9,362.1689,916,619
21757,9,362.1852,918,619
21758,9,362.2017,919,619
21759,9,362.2183,918,620
21760,9,362.235,916,620
21761,9,362.2516,915,620
21762,9,362.2681,915,620
21763,9,362.2847,916,619
21764,9,362.3012,916,620
21765,9,362.3178,916,620
21766,9,362.3345,916,620
21767,9,362.3509,913,620
21768,9,362.3674,912,620
21769,9,362.3842,910,620
21770,9,362.4005,910,620
21771,9,362.4172,910,621
21772,9,362.4337,909,621
21773,9,362.4503,916,610
21774,9,362.4669,923,589
21775,9,362.4834,937,536
21776,9,362.5,943,515
21777,9,362.5169,943,498
