ID,IMG,Time,X,Y
41000,16,681.1615,667,379
41001,16,681.1783,667,379
41002,16,681.1951,669,379
41003,16,681.2117,670,380
41004,16,681.2285,671,377
41005,16,681.2443,670,376
41006,16,681.261,669,375
41007,16,681.2776,669,375
41008,16,681.2941,668,377
41009,16,681.3111,668,378
41010,16,681.3276,666,377
41011,16,681.3442,666,376
41012,16,681.3609,667,376
41013,16,681.3773,667,376
41014,16,681.394,666,379
41015,16,681.4105,665,379
41016,16,681.4272,665,378
41017,16,681.4436,665,377
41018,16,681.46,665,377
41019,16,681.4764,663,377
41020,16,681.4934,663,378
41021,16,681.5096,663,378
41022,16,681.5267,663,378
41023,16,681.5425,664,378
41024,16,681.5596,663,378
41025,16,681.5765,662,378
41026,16,681.5928,662,378
41027,16,681.6096,663,376
41028,16,681.6262,656,375
41029,17,681.6425,639,376
41030,17,681.6591,622,376
41031,17,681.6756,610,376
41032,17,681.6918,579,378
41033,17,681.7083,579,378
41034,17,681.7249,579,378
41035,17,681.7413,579,378
41036,17,681.7579,579,378
41037,17,681.7746,1149,450
41038,17,681.7916,1069,468
41039,17,681.8081,890,723
41040,17,681.8246,859,730
41041,17,681.8412,818,697
41042,17,681.8578,827,657
41043,17,681.8744,825,566
41044,17,681.8909,825,519
41045,17,681.9075,831,496
41046,17,681.9241,837,497
41047,17,681.9406,842,507
41048,17,681.9572,837,513
41049,17,681.9738,823,528
41050,17,681.9904,838,540
41051,17,682.0071,982,495
41052,17,682.0231,1066,476
41053,17,682.0399,1302,307
41054,17,682.0568,1302,307
41055,17,682.0739,1302,307
41056,17,682.0898,1302,307
41057,17,682.1064,1302,307
41058,17,682.123,870,668
41059,17,682.1395,855,651
41060,17,682.1561,859,649
41061,17,682.1728,773,684
41062,17,682.1888,782,684
41063,17,682.2057,801,681
41064,17,682.2224,807,679
41065,17,682.2384,829,680
41066,17,682.2549,848,671
41067,17,682.2715,872,657
41068,17,682.2881,882,655
41069,17,682.3046,887,662
41070,17,682.3217,890,668
41071,17,682.3383,900,672
41072,17,682.3544,908,672
41073,17,682.371,915,665
41074,17,682.3875,916,658
41075,17,682.4041,890,617
41076,17,682.4207,852,575
41077,17,682.4374,753,465
41078,17,682.4538,705,410
41079,17,682.4704,649,353
41080,17,682.4869,635,339
41081,17,682.5035,632,337
41082,17,682.5201,633,335
41083,17,682.537,635,337
41084,17,682.5536,635,339
41085,17,682.5698,635,342
41086,17,682.5863,634,343
41087,17,682.6033,634,344
41088,17,682.6194,634,344
41089,17,682.6361,634,344
41090,17,682.6525,639,345
41091,17,682.6691,645,348
41092,17,682.6857,660,357
41093,17,682.7022,667,361
41094,17,682.7188,673,365
41095,17,682.7354,674,364
41096,17,682.752,674,363
41097,17,682.7685,674,364
41098,17,682.7851,674,364
41099,17,682.8016,673,365

41100,17,682.8184,674,364
41101,17,682.8348,675,365
41102,17,682.8514,696,386
41103,17,682.868,733,426
41104,17,682.8845,838,548
41105,17,682.9011,890,609
41106,17,682.9177,947,682
41107,17,682.9346,953,691
41108,17,682.9512,952,691
41109,17,682.9678,951,690
41110,17,682.9843,949,687
41111,17,683.0009,950,686
41112,17,683.0178,952,683
41113,17,683.0344,952,682
41114,17,683.0509,952,682
41115,17,683.0671,951,683
41116,17,683.0834,947,684
41117,17,683.0998,946,684
41118,17,683.1164,943,683
41119,17,683.1335,942,683
41120,17,683.1503,942,684
41121,17,683.1666,943,684
41122,17,683.1832,943,686
41123,17,683.1998,944,687
41124,17,683.2163,945,689
41125,17,683.2329,945,688
41126,17,683.2495,945,686
41127,17,683.266,945,685
41128,17,683.282,944,684
41129,17,683.2986,942,684
41130,17,683.3157,939,681
41131,17,683.3322,939,679
41132,17,683.3484,941,678
41133,17,683.3649,942,679
41134,17,683.3818,941,686
41135,17,683.3981,939,693
41136,17,683.4149,932,710
41137,17,683.4317,928,718
41138,17,683.4483,925,726
41139,17,683.465,925,727
41140,17,683.4821,926,729
41141,17,683.4975,927,729
41142,17,683.5142,927,730
41143,17,683.5307,927,732
41144,17,683.5472,927,733
41145,17,683.5638,928,734
41146,17,683.5809,928,732
41147,17,683.5974,928,731
41148,17,683.614,928,730
41149,17,683.6306,929,729
41150,17,683.6465,930,729
41151,17,683.6631,928,729
41152,17,683.6797,921,738
41153,17,683.6962,901,777
41154,17,683.7128,890,802
41155,17,683.7299,876,841
41156,17,683.7465,875,849
41157,17,683.7633,876,852
41158,17,683.7795,877,852
41159,17,683.7964,878,851
41160,17,683.8127,878,849
41161,17,683.8295,879,847
41162,17,683.8465,880,847
41163,17,683.8626,880,847
41164,17,683.8792,878,848
41165,17,683.8962,877,848
41166,17,683.9121,877,848
41167,17,683.9288,878,847
41168,17,683.9453,878,847
41169,17,683.9624,878,849
41170,17,683.978,879,850
41171,17,683.9946,879,853
41172,17,684.0115,877,853
41173,17,684.0281,874,853
41174,17,684.0444,874,852
41175,17,684.0612,875,849
41176,17,684.0777,875,848
41177,17,684.0947,875,848
41178,17,684.1112,875,848
41179,17,684.1277,875,850
41180,17,684.144,875,852
41181,17,684.1606,882,851
41182,17,684.1771,894,844
41183,17,684.1937,920,817
41184,17,684.2103,932,803
41185,17,684.2271,942,789
41186,17,684.2431,942,788
41187,17,684.2595,943,791
41188,17,684.2761,943,792
41189,17,684.2927,944,792
41190,17,684.3094,944,793
41191,17,684.3259,945,792
41192,17,684.3423,945,792
41193,17,684.3589,945,792
41194,17,684.3755,945,792
41195,17,684.392,946,794
41196,17,684.4086,946,793
41197,17,684.4256,943,790
41198,17,684.4421,942,788
41199,17,684.4591,942,786

41200,17,684.4753,942,786
41201,17,684.4915,942,787
41202,17,684.5081,941,788
41203,17,684.5247,938,784
41204,17,684.5411,936,781
41205,17,684.5579,932,778
41206,17,684.575,931,778
41207,17,684.5913,932,778
41208,17,684.608,937,780
41209,17,684.6246,938,780
41210,17,684.6412,939,779
41211,17,684.6577,938,778
41212,17,684.6743,937,778
41213,17,684.6909,938,780
41214,17,684.7073,936,781
41215,17,684.7236,934,781
41216,17,684.7401,933,778
41217,17,684.757,934,776
41218,17,684.7736,934,774
41219,17,684.7897,934,773
41220,17,684.8062,935,776
41221,17,684.8228,936,776
41222,17,684.8398,938,777
41223,17,684.8563,939,776
41224,17,684.8732,937,775
41225,17,684.8892,935,774
41226,17,684.9061,932,773
41227,17,684.9225,932,773
41228,17,684.9391,933,774
41229,17,684.9557,934,774
41230,17,684.9719,936,773
41231,17,684.989,937,774
41232,17,685.0057,937,776
41233,17,685.0217,936,775
41234,17,685.0381,936,771
41235,17,685.0547,936,769
